0.129236 	0.222669 	0.169452 	0.124589 	0.116781 	0.108545 	0.138818 	0.312428 	0.064659 	0.294022 	0.000000 	0.026342 	0.072396 	0.246480 	0.219217 	0.297517 	0.273620 	0.154612 	0.230520 	0.172976 	0.226003 	0.182783 	0.057840 	0.027877 	0.066046 	0.044409 	0.181155 	0.179785 	0.253671 	0.302848 	0.318674 	0.330320 	0.319638 	0.080156 	0.098028 	0.101907 	0.324472 	0.354037 	0.364805 	0.139579 	0.136989 	0.088500 	0.089081 	0.054538 	0.068994 	0.057747 	0.245988 	0.118778 	0.078998 	0.222713 	0.186823 	0.207044 	0.167611 	0.113570 	0.054352 	0.076112 	0.044408 	0.056888 	0.170028 	0.206332 	
0.148448 	0.234934 	0.174886 	0.142541 	0.136367 	0.131116 	0.152182 	0.306835 	0.089788 	0.292571 	0.026342 	0.000000 	0.091874 	0.272086 	0.245192 	0.322827 	0.261313 	0.145788 	0.221144 	0.165360 	0.231409 	0.191324 	0.083556 	0.054141 	0.091754 	0.070040 	0.203961 	0.204072 	0.277837 	0.288531 	0.306483 	0.314101 	0.311166 	0.099175 	0.093858 	0.115771 	0.349550 	0.379127 	0.391043 	0.121028 	0.162849 	0.075545 	0.087769 	0.063788 	0.055450 	0.044959 	0.246712 	0.145110 	0.104619 	0.248971 	0.213165 	0.233346 	0.141282 	0.088339 	0.038865 	0.052441 	0.043138 	0.064566 	0.178948 	0.189053 	
0.056930 	0.154510 	0.116153 	0.052344 	0.044612 	0.042496 	0.071494 	0.278109 	0.078469 	0.250066 	0.072396 	0.091874 	0.000000 	0.223359 	0.192269 	0.275715 	0.259715 	0.140683 	0.210410 	0.153096 	0.169437 	0.121921 	0.070117 	0.060881 	0.073362 	0.067618 	0.113833 	0.173412 	0.243244 	0.293961 	0.302605 	0.326745 	0.292784 	0.116007 	0.166707 	0.146478 	0.304111 	0.332838 	0.327720 	0.157022 	0.090298 	0.102311 	0.072900 	0.039960 	0.092752 	0.086388 	0.198772 	0.091867 	0.043996 	0.177994 	0.149388 	0.172503 	0.220826 	0.159532 	0.126503 	0.144203 	0.114971 	0.119315 	0.218285 	0.278667 	
0.216388 	0.300291 	0.314846 	0.225532 	0.214285 	0.192905 	0.257240 	0.482300 	0.182366 	0.443367 	0.246480 	0.272086 	0.223359 	0.000000 	0.032015 	0.052395 	0.479808 	0.363424 	0.429072 	0.374029 	0.350322 	0.304699 	0.188647 	0.218918 	0.180439 	0.202124 	0.178474 	0.076273 	0.045589 	0.515334 	0.520788 	0.549237 	0.503751 	0.187300 	0.269246 	0.197209 	0.080754 	0.109615 	0.127324 	0.376217 	0.137635 	0.320475 	0.296102 	0.258158 	0.305647 	0.295902 	0.392506 	0.133069 	0.182164 	0.081185 	0.080320 	0.058327 	0.411648 	0.360048 	0.280526 	0.311572 	0.254866 	0.234372 	0.218618 	0.391687 	
0.184396 	0.269880 	0.282872 	0.193520 	0.182281 	0.161013 	0.225255 	0.450417 	0.156098 	0.411779 	0.219217 	0.245192 	0.192269 	0.032015 	0.000000 	0.083708 	0.447955 	0.331956 	0.397167 	0.342305 	0.318884 	0.272973 	0.161671 	0.191417 	0.153496 	0.175187 	0.148276 	0.063021 	0.068660 	0.483575 	0.488833 	0.517630 	0.471751 	0.165802 	0.250318 	0.179754 	0.112239 	0.140634 	0.147549 	0.346284 	0.105698 	0.290532 	0.265129 	0.227824 	0.276268 	0.266789 	0.360793 	0.103191 	0.151871 	0.057540 	0.048571 	0.027978 	0.385773 	0.332551 	0.256384 	0.286940 	0.231100 	0.212043 	0.210932 	0.375179 	
0.266883 	0.345640 	0.365040 	0.276307 	0.265441 	0.244590 	0.307600 	0.531759 	0.233048 	0.491604 	0.297517 	0.322827 	0.275715 	0.052395 	0.083708 	0.000000 	0.531533 	0.415637 	0.480661 	0.425994 	0.398209 	0.353666 	0.239709 	0.270169 	0.231517 	0.253108 	0.224300 	0.121633 	0.057673 	0.567239 	0.572168 	0.601338 	0.554088 	0.234559 	0.313273 	0.240785 	0.028550 	0.057236 	0.094244 	0.428459 	0.189235 	0.372733 	0.348484 	0.310520 	0.357713 	0.347860 	0.441276 	0.185405 	0.234535 	0.121988 	0.130598 	0.107472 	0.461363 	0.411032 	0.329196 	0.360519 	0.303362 	0.281825 	0.251176 	0.432202 	
0.266825 	0.233807 	0.174297 	0.256735 	0.266588 	0.286951 	0.227753 	0.088660 	0.326399 	0.122393 	0.273620 	0.261313 	0.259715 	0.479808 	0.447955 	0.531533 	0.000000 	0.120985 	0.051345 	0.106619 	0.172225 	0.194862 	0.317404 	0.291043 	0.323834 	0.307654 	0.323422 	0.432933 	0.502756 	0.037613 	0.045171 	0.075427 	0.066444 	0.352882 	0.347796 	0.375281 	0.560082 	0.587871 	0.569093 	0.147921 	0.342300 	0.186060 	0.191550 	0.233297 	0.206186 	0.217205 	0.131962 	0.351304 	0.303561 	0.420498 	0.401356 	0.424793 	0.233325 	0.209327 	0.289297 	0.272202 	0.303833 	0.325797 	0.440223 	0.385009 	
0.158487 	0.168294 	0.089944 	0.147907 	0.155166 	0.172424 	0.125138 	0.162054 	0.205424 	0.155364 	0.154612 	0.145788 	0.140683 	0.363424 	0.331956 	0.415637 	0.120985 	0.000000 	0.075915 	0.020522 	0.127483 	0.116473 	0.196423 	0.170410 	0.202856 	0.186806 	0.221549 	0.312913 	0.383784 	0.153716 	0.165409 	0.186065 	0.165502 	0.232763 	0.237423 	0.256500 	0.444129 	0.472555 	0.460925 	0.064122 	0.227264 	0.071187 	0.070606 	0.112325 	0.090688 	0.100830 	0.119428 	0.232536 	0.183992 	0.310424 	0.287000 	0.310459 	0.171469 	0.121411 	0.178614 	0.168733 	0.188926 	0.209058 	0.323733 	0.300498 	
0.215527 	0.186980 	0.123461 	0.205473 	0.215478 	0.236167 	0.176411 	0.092759 	0.279732 	0.103995 	0.230520 	0.221144 	0.210410 	0.429072 	0.397167 	0.480661 	0.051345 	0.075915 	0.000000 	0.058429 	0.127861 	0.145033 	0.270685 	0.245672 	0.276740 	0.261681 	0.272241 	0.383821 	0.452866 	0.088518 	0.092235 	0.125533 	0.090192 	0.308331 	0.311413 	0.332395 	0.509204 	0.536872 	0.517771 	0.119175 	0.291472 	0.145798 	0.144871 	0.186490 	0.165745 	0.176240 	0.093925 	0.301540 	0.254391 	0.369167 	0.350343 	0.373755 	0.218849 	0.182630 	0.252464 	0.239341 	0.264237 	0.284812 	0.399528 	0.362865 	
0.164354 	0.160610 	0.084643 	0.153912 	0.162531 	0.181599 	0.128025 	0.141847 	0.221311 	0.135118 	0.172976 	0.165360 	0.153096 	0.374029 	0.342305 	0.425994 	0.106619 	0.020522 	0.058429 	0.000000 	0.114113 	0.110542 	0.212266 	0.187348 	0.218360 	0.203270 	0.225224 	0.326347 	0.396200 	0.141336 	0.149936 	0.175603 	0.146662 	0.250124 	0.257503 	0.274675 	0.454536 	0.482627 	0.467750 	0.081560 	0.236895 	0.091362 	0.086455 	0.128062 	0.110594 	0.120468 	0.101131 	0.244739 	0.196950 	0.317770 	0.296367 	0.319851 	0.188926 	0.141017 	0.198781 	0.189250 	0.208469 	0.228102 	0.342629 	0.320637 	
0.139847 	0.063241 	0.056657 	0.133646 	0.147031 	0.171347 	0.102178 	0.137419 	0.247714 	0.093511 	0.226003 	0.231409 	0.169437 	0.350322 	0.318884 	0.398209 	0.172225 	0.127483 	0.127861 	0.114113 	0.000000 	0.048910 	0.239519 	0.226518 	0.242279 	0.236469 	0.174708 	0.324682 	0.383328 	0.208909 	0.198732 	0.246966 	0.166087 	0.285370 	0.323328 	0.315487 	0.425954 	0.450971 	0.417526 	0.191033 	0.219198 	0.176108 	0.145493 	0.171469 	0.188609 	0.193880 	0.045972 	0.242319 	0.206714 	0.277903 	0.270345 	0.292050 	0.297276 	0.241924 	0.270064 	0.272015 	0.269661 	0.281693 	0.387350 	0.412099 	
0.091433 	0.052548 	0.026534 	0.084841 	0.098188 	0.122515 	0.053283 	0.178238 	0.199738 	0.139113 	0.182783 	0.191324 	0.121921 	0.304699 	0.272973 	0.353666 	0.194862 	0.116473 	0.145033 	0.110542 	0.048910 	0.000000 	0.191727 	0.180565 	0.194143 	0.189416 	0.133003 	0.276249 	0.336249 	0.232473 	0.228395 	0.270134 	0.202695 	0.237893 	0.280781 	0.268381 	0.381728 	0.407536 	0.379005 	0.174219 	0.171434 	0.146406 	0.110380 	0.128830 	0.155058 	0.158247 	0.087822 	0.193580 	0.157995 	0.235094 	0.224419 	0.246686 	0.275229 	0.215822 	0.230182 	0.235966 	0.227052 	0.237135 	0.340204 	0.376964 	
0.114246 	0.220399 	0.186051 	0.114446 	0.102343 	0.083527 	0.139991 	0.344758 	0.009056 	0.319161 	0.057840 	0.083556 	0.070117 	0.188647 	0.161671 	0.239709 	0.317404 	0.196423 	0.270685 	0.212266 	0.239519 	0.191727 	0.000000 	0.030611 	0.008209 	0.013518 	0.148001 	0.123055 	0.196860 	0.349200 	0.361736 	0.379099 	0.356771 	0.046508 	0.115311 	0.077700 	0.266758 	0.296311 	0.307971 	0.193180 	0.089441 	0.138837 	0.125982 	0.084235 	0.121325 	0.110643 	0.268259 	0.063923 	0.041455 	0.169476 	0.131891 	0.150874 	0.224260 	0.171409 	0.098705 	0.127397 	0.075954 	0.066093 	0.148981 	0.239556 	
0.114709 	0.215370 	0.171029 	0.112082 	0.102119 	0.089232 	0.132015 	0.323355 	0.038319 	0.300980 	0.027877 	0.054141 	0.060881 	0.218918 	0.191417 	0.270169 	0.291043 	0.170410 	0.245672 	0.187348 	0.226518 	0.180565 	0.030611 	0.000000 	0.038726 	0.017785 	0.160170 	0.153554 	0.227402 	0.321880 	0.335745 	0.350889 	0.333274 	0.063070 	0.106769 	0.090386 	0.297303 	0.326847 	0.336932 	0.163170 	0.110833 	0.109523 	0.101026 	0.060426 	0.091385 	0.080512 	0.251203 	0.091009 	0.054069 	0.195416 	0.159142 	0.179205 	0.195413 	0.141199 	0.075929 	0.101676 	0.057862 	0.058519 	0.161757 	0.224457 	
0.114120 	0.221071 	0.189514 	0.115078 	0.102566 	0.082454 	0.141853 	0.349696 	0.006740 	0.323208 	0.066046 	0.091754 	0.073362 	0.180439 	0.153496 	0.231517 	0.323834 	0.202856 	0.276740 	0.218360 	0.242279 	0.194143 	0.008209 	0.038726 	0.000000 	0.021714 	0.144347 	0.115154 	0.188903 	0.355921 	0.368029 	0.386107 	0.362312 	0.046060 	0.120029 	0.077448 	0.258592 	0.288141 	0.299891 	0.200904 	0.083579 	0.146343 	0.132296 	0.090537 	0.129061 	0.118459 	0.272065 	0.056512 	0.040004 	0.162070 	0.124220 	0.142945 	0.232383 	0.179616 	0.106155 	0.135180 	0.082886 	0.071384 	0.147824 	0.245181 	
0.116679 	0.220923 	0.181936 	0.115649 	0.104358 	0.087873 	0.138903 	0.337720 	0.020567 	0.313729 	0.044409 	0.070040 	0.067618 	0.202124 	0.175187 	0.253108 	0.307654 	0.186806 	0.261681 	0.203270 	0.236469 	0.189416 	0.013518 	0.017785 	0.021714 	0.000000 	0.155580 	0.135884 	0.209757 	0.338882 	0.352214 	0.368220 	0.348636 	0.049349 	0.107610 	0.079026 	0.280085 	0.309646 	0.321420 	0.180946 	0.100381 	0.127143 	0.116815 	0.075418 	0.109144 	0.098292 	0.263327 	0.076783 	0.047784 	0.182173 	0.144927 	0.164185 	0.210783 	0.157957 	0.086291 	0.114394 	0.064587 	0.058012 	0.150890 	0.229912 	
0.065458 	0.121826 	0.149506 	0.075683 	0.073568 	0.072847 	0.097201 	0.310533 	0.151011 	0.268211 	0.181155 	0.203961 	0.113833 	0.178474 	0.148276 	0.224300 	0.323422 	0.221549 	0.272241 	0.225224 	0.174708 	0.133003 	0.148001 	0.160170 	0.144347 	0.155580 	0.000000 	0.170512 	0.215861 	0.360759 	0.359850 	0.397481 	0.335697 	0.187608 	0.263005 	0.217500 	0.251699 	0.276316 	0.246411 	0.258475 	0.070435 	0.208614 	0.171320 	0.151891 	0.203500 	0.198759 	0.218991 	0.105551 	0.107803 	0.103224 	0.101230 	0.120473 	0.333858 	0.271881 	0.234914 	0.256318 	0.217940 	0.213452 	0.281194 	0.384550 	
0.184858 	0.285022 	0.280343 	0.191701 	0.178642 	0.154527 	0.224098 	0.447812 	0.115335 	0.414342 	0.179785 	0.204072 	0.173412 	0.076273 	0.063021 	0.121633 	0.432933 	0.312913 	0.383821 	0.326347 	0.324682 	0.276249 	0.123055 	0.153554 	0.115154 	0.135884 	0.170512 	0.000000 	0.073892 	0.466621 	0.476010 	0.498320 	0.464991 	0.112934 	0.193122 	0.120956 	0.146763 	0.176228 	0.203561 	0.315951 	0.106790 	0.261025 	0.242814 	0.202017 	0.244151 	0.233607 	0.362398 	0.083749 	0.129439 	0.109516 	0.078051 	0.075433 	0.340563 	0.292360 	0.207852 	0.239279 	0.181976 	0.160197 	0.147968 	0.315539 	
0.245671 	0.336819 	0.343763 	0.253911 	0.241661 	0.218611 	0.286311 	0.511931 	0.189216 	0.475360 	0.253671 	0.277837 	0.243244 	0.045589 	0.068660 	0.057673 	0.502756 	0.383784 	0.452866 	0.396200 	0.383328 	0.336249 	0.196860 	0.227402 	0.188903 	0.209757 	0.215861 	0.073892 	0.000000 	0.537206 	0.545070 	0.569719 	0.531310 	0.184450 	0.259227 	0.187008 	0.077070 	0.105508 	0.150897 	0.389452 	0.165213 	0.334290 	0.314364 	0.274255 	0.317737 	0.307284 	0.423835 	0.151461 	0.199819 	0.124548 	0.114722 	0.096511 	0.413159 	0.366062 	0.279956 	0.311489 	0.254084 	0.231327 	0.193545 	0.375871 	
0.303491 	0.270931 	0.211803 	0.293307 	0.302846 	0.322703 	0.264776 	0.109260 	0.358116 	0.151077 	0.302848 	0.288531 	0.293961 	0.515334 	0.483575 	0.567239 	0.037613 	0.153716 	0.088518 	0.141336 	0.208909 	0.232473 	0.349200 	0.321880 	0.355921 	0.338882 	0.360759 	0.466621 	0.537206 	0.000000 	0.033001 	0.038077 	0.077708 	0.382761 	0.371466 	0.403733 	0.595787 	0.623769 	0.606182 	0.170479 	0.378051 	0.214437 	0.224114 	0.265609 	0.234319 	0.245524 	0.167329 	0.385788 	0.337552 	0.457253 	0.437348 	0.460817 	0.243305 	0.228331 	0.313832 	0.294141 	0.330229 	0.353058 	0.466665 	0.397928 	
0.306025 	0.261856 	0.210431 	0.296220 	0.306740 	0.327949 	0.266052 	0.082803 	0.370754 	0.129289 	0.318674 	0.306483 	0.302605 	0.520788 	0.488833 	0.572168 	0.045171 	0.165409 	0.092235 	0.149936 	0.198732 	0.228395 	0.361736 	0.335745 	0.368029 	0.352214 	0.359850 	0.476010 	0.545070 	0.033001 	0.000000 	0.058400 	0.048221 	0.397784 	0.392626 	0.420390 	0.600692 	0.628119 	0.606217 	0.192216 	0.383153 	0.231224 	0.235762 	0.277527 	0.251352 	0.262363 	0.154420 	0.393771 	0.346572 	0.459007 	0.441667 	0.465005 	0.272267 	0.252647 	0.334242 	0.316581 	0.348980 	0.370968 	0.485386 	0.425865 	
0.339181 	0.309003 	0.248994 	0.328883 	0.337987 	0.357164 	0.301042 	0.141052 	0.387894 	0.186071 	0.330320 	0.314101 	0.326745 	0.549237 	0.517630 	0.601338 	0.075427 	0.186065 	0.125533 	0.175603 	0.246966 	0.270134 	0.379099 	0.350889 	0.386107 	0.368220 	0.397481 	0.498320 	0.569719 	0.038077 	0.058400 	0.000000 	0.106579 	0.410475 	0.392829 	0.429849 	0.629864 	0.658093 	0.642340 	0.193642 	0.412411 	0.241946 	0.255526 	0.296470 	0.261341 	0.272596 	0.205100 	0.418583 	0.369902 	0.492923 	0.471949 	0.495435 	0.252809 	0.246824 	0.336512 	0.314457 	0.354642 	0.378199 	0.490408 	0.408238 	
0.287369 	0.228965 	0.189050 	0.278290 	0.289972 	0.312703 	0.246545 	0.035858 	0.365819 	0.085366 	0.319638 	0.311166 	0.292784 	0.503751 	0.471751 	0.554088 	0.066444 	0.165502 	0.090192 	0.146662 	0.166087 	0.202695 	0.356771 	0.333274 	0.362312 	0.348636 	0.335697 	0.464991 	0.531310 	0.077708 	0.048221 	0.106579 	0.000000 	0.396270 	0.401583 	0.421291 	0.582431 	0.608965 	0.581450 	0.206551 	0.366885 	0.235940 	0.232289 	0.273228 	0.255831 	0.266221 	0.120169 	0.381511 	0.336503 	0.437366 	0.423670 	0.446625 	0.298361 	0.269630 	0.342636 	0.328878 	0.354288 	0.374546 	0.489184 	0.448057 	
0.160130 	0.266785 	0.231180 	0.160783 	0.148462 	0.128480 	0.186441 	0.386353 	0.039561 	0.363034 	0.080156 	0.099175 	0.116007 	0.187300 	0.165802 	0.234559 	0.352882 	0.232763 	0.308331 	0.250124 	0.285370 	0.237893 	0.046508 	0.063070 	0.046060 	0.049349 	0.187608 	0.112934 	0.184450 	0.382761 	0.397784 	0.410475 	0.396270 	0.000000 	0.086264 	0.031396 	0.259467 	0.288811 	0.312927 	0.219148 	0.121891 	0.168604 	0.163982 	0.123460 	0.149146 	0.137895 	0.312676 	0.088613 	0.086044 	0.188225 	0.148703 	0.162756 	0.228835 	0.184888 	0.095525 	0.127065 	0.069682 	0.047267 	0.102495 	0.213184 	
0.221478 	0.320036 	0.266674 	0.218635 	0.208888 	0.194908 	0.236122 	0.399343 	0.113742 	0.386392 	0.098028 	0.093858 	0.166707 	0.269246 	0.250318 	0.313273 	0.347796 	0.237423 	0.311413 	0.257503 	0.323328 	0.280781 	0.115311 	0.106769 	0.120029 	0.107610 	0.263005 	0.193122 	0.259227 	0.371466 	0.392626 	0.392829 	0.401583 	0.086264 	0.000000 	0.072488 	0.336116 	0.364730 	0.396208 	0.201019 	0.203246 	0.166238 	0.181487 	0.152153 	0.146957 	0.137574 	0.340450 	0.172579 	0.155331 	0.274406 	0.234918 	0.248845 	0.170480 	0.147205 	0.058950 	0.078731 	0.053755 	0.049600 	0.101967 	0.127022 	
0.191526 	0.298088 	0.260738 	0.192105 	0.179837 	0.159831 	0.217350 	0.412912 	0.070956 	0.391364 	0.101907 	0.115771 	0.146478 	0.197209 	0.179754 	0.240785 	0.375281 	0.256500 	0.332395 	0.274675 	0.315487 	0.268381 	0.077700 	0.090386 	0.077448 	0.079026 	0.217500 	0.120956 	0.187008 	0.403733 	0.420390 	0.429849 	0.421291 	0.031396 	0.072488 	0.000000 	0.263770 	0.292508 	0.324410 	0.236716 	0.150160 	0.189446 	0.189514 	0.150367 	0.169448 	0.158285 	0.341517 	0.115607 	0.117412 	0.209363 	0.169947 	0.181079 	0.232607 	0.195596 	0.101359 	0.131770 	0.077745 	0.052941 	0.071865 	0.195425 	
0.295308 	0.372664 	0.393382 	0.304773 	0.293957 	0.273140 	0.335989 	0.559891 	0.259870 	0.519407 	0.324472 	0.349550 	0.304111 	0.080754 	0.112239 	0.028550 	0.560082 	0.444129 	0.509204 	0.454536 	0.425954 	0.381728 	0.266758 	0.297303 	0.258592 	0.280085 	0.251699 	0.146763 	0.077070 	0.595787 	0.600692 	0.629864 	0.582431 	0.259467 	0.336116 	0.263770 	0.000000 	0.029577 	0.088930 	0.456389 	0.217785 	0.400695 	0.376833 	0.338663 	0.385454 	0.375500 	0.469248 	0.213538 	0.262717 	0.148833 	0.159077 	0.135880 	0.487264 	0.437852 	0.354605 	0.386042 	0.328724 	0.306654 	0.268574 	0.452717 	
0.322316 	0.396331 	0.419999 	0.331954 	0.321435 	0.301069 	0.362820 	0.585774 	0.289441 	0.544482 	0.354037 	0.379127 	0.332838 	0.109615 	0.140634 	0.057236 	0.587871 	0.472555 	0.536872 	0.482627 	0.450971 	0.407536 	0.296311 	0.326847 	0.288141 	0.309646 	0.276316 	0.176228 	0.105508 	0.623769 	0.628119 	0.658093 	0.608965 	0.288811 	0.364730 	0.292508 	0.029577 	0.000000 	0.082599 	0.485660 	0.245736 	0.429943 	0.405646 	0.367756 	0.414830 	0.404919 	0.494760 	0.242641 	0.291770 	0.173093 	0.186529 	0.163131 	0.516770 	0.467427 	0.384034 	0.415489 	0.358148 	0.335958 	0.294579 	0.480136 	
