0.230125 	0.152273 	0.225243 	0.222707 	0.234455 	0.235701 	0.188887 	0.259854 	0.050467 	0.327897 	0.000000 	0.013685 	0.073726 	0.292571 	0.250066 	0.293678 	0.285801 	0.487466 	0.520445 	0.443367 	0.462157 	0.411779 	0.467004 	0.439607 	0.122393 	0.155364 	0.103995 	0.135118 	0.093511 	0.065976 	0.134128 	0.323208 	0.324946 	0.298984 	0.330083 	0.313729 	0.331741 	0.268211 	0.414342 	0.475360 	0.129289 	0.186071 	0.085366 	0.113195 	0.363034 	0.352086 	0.386392 	0.519407 	0.544482 	0.496685 	0.514574 	0.467408 	0.527027 	0.509908 	0.530155 	0.214255 	0.325348 	0.309169 	0.223370 	0.205562 	0.241390 	0.240914 	0.249314 	0.051970 	0.330969 	0.348209 	0.291170 	0.308753 	0.391650 	0.371413 	0.363208 	0.313767 	0.352376 	0.385173 	0.334661 	0.319271 	0.328910 	0.334547 	0.517258 	0.552078 	
0.240630 	0.165343 	0.235699 	0.232925 	0.245019 	0.245773 	0.196953 	0.269802 	0.036930 	0.335796 	0.013685 	0.000000 	0.078426 	0.297295 	0.258401 	0.299843 	0.295482 	0.497816 	0.531074 	0.454733 	0.474069 	0.423058 	0.478676 	0.451932 	0.113263 	0.157305 	0.100203 	0.136835 	0.105665 	0.078444 	0.144288 	0.331274 	0.333491 	0.305762 	0.338201 	0.321115 	0.338529 	0.280300 	0.424326 	0.486159 	0.117059 	0.174394 	0.072191 	0.114086 	0.370320 	0.357946 	0.390949 	0.531175 	0.556448 	0.508400 	0.526537 	0.480169 	0.538860 	0.522693 	0.542141 	0.214140 	0.335900 	0.319744 	0.226643 	0.210993 	0.247938 	0.244719 	0.253504 	0.062334 	0.340778 	0.357561 	0.300082 	0.318046 	0.403101 	0.383439 	0.374493 	0.324718 	0.363568 	0.396621 	0.345738 	0.317814 	0.333031 	0.339641 	0.528532 	0.563166 	
0.173852 	0.127823 	0.168775 	0.164855 	0.178460 	0.176727 	0.121757 	0.199802 	0.094935 	0.259362 	0.073726 	0.078426 	0.000000 	0.219059 	0.183226 	0.221570 	0.224099 	0.427876 	0.462242 	0.390240 	0.413230 	0.358245 	0.416042 	0.394814 	0.106016 	0.083539 	0.060621 	0.064213 	0.067315 	0.057409 	0.080284 	0.255159 	0.258396 	0.227903 	0.262166 	0.243915 	0.260640 	0.223602 	0.353212 	0.418328 	0.137123 	0.181329 	0.113532 	0.046014 	0.292909 	0.279553 	0.312820 	0.468919 	0.495538 	0.445885 	0.465761 	0.427491 	0.477034 	0.469958 	0.481460 	0.145623 	0.267873 	0.252005 	0.149796 	0.132568 	0.169968 	0.167193 	0.175610 	0.038175 	0.269493 	0.284577 	0.226123 	0.245115 	0.339547 	0.324362 	0.310139 	0.258937 	0.298758 	0.333097 	0.280432 	0.252728 	0.255205 	0.261273 	0.463075 	0.496515 	
0.148448 	0.234934 	0.147916 	0.142541 	0.149540 	0.136367 	0.121517 	0.131116 	0.306835 	0.089788 	0.292571 	0.297295 	0.219059 	0.000000 	0.091874 	0.033942 	0.125773 	0.274280 	0.310972 	0.272086 	0.308683 	0.245192 	0.302532 	0.310469 	0.261313 	0.145788 	0.221144 	0.165360 	0.231409 	0.249681 	0.183545 	0.091754 	0.105431 	0.049914 	0.096571 	0.070040 	0.065902 	0.203961 	0.204072 	0.277837 	0.306483 	0.314101 	0.311166 	0.188824 	0.099175 	0.066754 	0.093858 	0.349550 	0.379127 	0.328364 	0.353556 	0.355481 	0.358645 	0.391043 	0.367706 	0.121028 	0.166579 	0.160642 	0.075545 	0.087769 	0.063788 	0.055450 	0.044959 	0.246712 	0.145110 	0.140435 	0.104619 	0.120235 	0.237826 	0.248971 	0.213165 	0.175489 	0.203340 	0.233346 	0.189568 	0.141282 	0.038865 	0.043138 	0.329118 	0.353116 	
0.056930 	0.154510 	0.056985 	0.052344 	0.057735 	0.044612 	0.061573 	0.042496 	0.278109 	0.078469 	0.250066 	0.258401 	0.183226 	0.091874 	0.000000 	0.066691 	0.050882 	0.248926 	0.284646 	0.223359 	0.254120 	0.192269 	0.252419 	0.246575 	0.259715 	0.140683 	0.210410 	0.153096 	0.169437 	0.193618 	0.120020 	0.073362 	0.075210 	0.061211 	0.080130 	0.067618 	0.090062 	0.113833 	0.173412 	0.243244 	0.302605 	0.326745 	0.292784 	0.171866 	0.116007 	0.119171 	0.166707 	0.304111 	0.332838 	0.281304 	0.304394 	0.288348 	0.312910 	0.327720 	0.319734 	0.157022 	0.100433 	0.088108 	0.102311 	0.072900 	0.039960 	0.092752 	0.086388 	0.198772 	0.091867 	0.102883 	0.043996 	0.064560 	0.178299 	0.177994 	0.149388 	0.101064 	0.137913 	0.172503 	0.120455 	0.220826 	0.126503 	0.114971 	0.291666 	0.322194 	
0.123279 	0.218490 	0.123620 	0.119025 	0.123613 	0.110756 	0.110921 	0.101667 	0.313269 	0.058117 	0.293678 	0.299843 	0.221570 	0.033942 	0.066691 	0.000000 	0.093217 	0.245503 	0.282298 	0.239450 	0.275567 	0.211982 	0.269872 	0.276677 	0.276498 	0.156800 	0.232612 	0.174733 	0.223798 	0.244823 	0.174360 	0.059112 	0.072207 	0.016230 	0.064586 	0.037652 	0.041696 	0.174118 	0.173429 	0.247318 	0.321461 	0.334313 	0.321318 	0.197352 	0.076485 	0.058817 	0.101608 	0.317687 	0.347241 	0.296193 	0.321196 	0.321602 	0.326772 	0.357373 	0.335549 	0.144603 	0.132692 	0.127139 	0.092371 	0.089723 	0.052800 	0.073334 	0.062182 	0.245098 	0.111247 	0.107575 	0.071378 	0.086334 	0.204111 	0.215060 	0.179245 	0.142017 	0.169398 	0.199554 	0.155701 	0.175160 	0.060953 	0.048611 	0.298430 	0.323767 	
0.059988 	0.167219 	0.063941 	0.064534 	0.056864 	0.051090 	0.104428 	0.026955 	0.318637 	0.066984 	0.285801 	0.295482 	0.224099 	0.125773 	0.050882 	0.093217 	0.000000 	0.203827 	0.238569 	0.173167 	0.203290 	0.141790 	0.201899 	0.196046 	0.307575 	0.190260 	0.257368 	0.201291 	0.198058 	0.224561 	0.151819 	0.060245 	0.051695 	0.079844 	0.063952 	0.070586 	0.094068 	0.085064 	0.129178 	0.195627 	0.349520 	0.376153 	0.336310 	0.218549 	0.105391 	0.127070 	0.177942 	0.253888 	0.282424 	0.230986 	0.253792 	0.238447 	0.262618 	0.277313 	0.269195 	0.207438 	0.049562 	0.037790 	0.152211 	0.123711 	0.088957 	0.140710 	0.132860 	0.233833 	0.045430 	0.063164 	0.022968 	0.025671 	0.127426 	0.128449 	0.098534 	0.051721 	0.087103 	0.121621 	0.069923 	0.263778 	0.152621 	0.133854 	0.242805 	0.274467 	
0.257353 	0.352873 	0.262223 	0.264894 	0.253062 	0.252146 	0.307789 	0.228380 	0.522214 	0.188055 	0.487466 	0.497816 	0.427876 	0.274280 	0.248926 	0.245503 	0.203827 	0.000000 	0.036796 	0.072030 	0.097850 	0.090408 	0.081128 	0.131304 	0.508457 	0.388354 	0.459333 	0.401876 	0.396530 	0.423971 	0.353529 	0.188731 	0.179213 	0.230495 	0.182235 	0.208540 	0.208482 	0.233444 	0.075530 	0.027723 	0.551530 	0.573561 	0.540071 	0.420738 	0.177525 	0.220214 	0.246548 	0.095523 	0.121493 	0.084625 	0.107373 	0.165591 	0.103341 	0.175663 	0.115489 	0.389448 	0.162287 	0.178474 	0.335073 	0.318136 	0.277116 	0.317603 	0.306821 	0.435645 	0.158560 	0.146461 	0.204964 	0.184476 	0.112016 	0.147749 	0.132587 	0.175602 	0.141024 	0.117214 	0.156386 	0.405871 	0.272569 	0.246930 	0.063423 	0.079175 	
0.290447 	0.382847 	0.295392 	0.298396 	0.286056 	0.285899 	0.342861 	0.262461 	0.556249 	0.224837 	0.520445 	0.531074 	0.462242 	0.310972 	0.284646 	0.282298 	0.238569 	0.036796 	0.000000 	0.088400 	0.100452 	0.114502 	0.084274 	0.137253 	0.544333 	0.424485 	0.494955 	0.437718 	0.428755 	0.456345 	0.386865 	0.225461 	0.215768 	0.267287 	0.218992 	0.245330 	0.245134 	0.261965 	0.111598 	0.046106 	0.587184 	0.609909 	0.574843 	0.456280 	0.213833 	0.256105 	0.280450 	0.076213 	0.096694 	0.074370 	0.090822 	0.162903 	0.081979 	0.163852 	0.094414 	0.426226 	0.195181 	0.211330 	0.371793 	0.354411 	0.313540 	0.354377 	0.343606 	0.468787 	0.193610 	0.182603 	0.240774 	0.220098 	0.136538 	0.169276 	0.160807 	0.207120 	0.170375 	0.142443 	0.186950 	0.441739 	0.308564 	0.283030 	0.041172 	0.043542 	
0.216388 	0.300291 	0.221465 	0.225532 	0.211783 	0.214285 	0.275830 	0.192905 	0.482300 	0.182366 	0.443367 	0.454733 	0.390240 	0.272086 	0.223359 	0.239450 	0.173167 	0.072030 	0.088400 	0.000000 	0.039561 	0.032015 	0.030446 	0.062906 	0.479808 	0.363424 	0.429072 	0.374029 	0.350322 	0.378076 	0.311947 	0.180439 	0.167359 	0.223276 	0.175535 	0.202124 	0.210377 	0.178474 	0.076273 	0.045589 	0.520788 	0.549237 	0.503751 	0.390274 	0.187300 	0.231513 	0.269246 	0.080754 	0.109615 	0.058000 	0.082040 	0.104373 	0.089561 	0.127324 	0.096919 	0.376217 	0.124466 	0.139428 	0.320475 	0.296102 	0.258158 	0.305647 	0.295902 	0.392506 	0.133069 	0.131880 	0.182164 	0.161303 	0.051894 	0.081185 	0.080320 	0.131319 	0.091525 	0.058327 	0.109808 	0.411648 	0.280526 	0.254866 	0.074077 	0.110024 	
0.240325 	0.314726 	0.245382 	0.250102 	0.235673 	0.239924 	0.303018 	0.220314 	0.503319 	0.219338 	0.462157 	0.474069 	0.413230 	0.308683 	0.254120 	0.275567 	0.203290 	0.097850 	0.100452 	0.039561 	0.000000 	0.063632 	0.016852 	0.037112 	0.506512 	0.392527 	0.455380 	0.401841 	0.368654 	0.396302 	0.333647 	0.216940 	0.203372 	0.259340 	0.212435 	0.238649 	0.248247 	0.194106 	0.115831 	0.070396 	0.546318 	0.577439 	0.526608 	0.416795 	0.226287 	0.270369 	0.308729 	0.058101 	0.082456 	0.037086 	0.052577 	0.068289 	0.065086 	0.087779 	0.068262 	0.409275 	0.153742 	0.167281 	0.353557 	0.326997 	0.290597 	0.339630 	0.330258 	0.412329 	0.166570 	0.168267 	0.214847 	0.194476 	0.076001 	0.090977 	0.105543 	0.156880 	0.117232 	0.082070 	0.135573 	0.449009 	0.318746 	0.293222 	0.069852 	0.105984 	
0.184396 	0.269880 	0.189472 	0.193520 	0.179795 	0.182281 	0.243973 	0.161013 	0.450417 	0.156098 	0.411779 	0.423058 	0.358245 	0.245192 	0.192269 	0.211982 	0.141790 	0.090408 	0.114502 	0.032015 	0.063632 	0.000000 	0.060152 	0.071353 	0.447955 	0.331956 	0.397167 	0.342305 	0.318884 	0.346631 	0.280061 	0.153496 	0.139811 	0.195752 	0.149171 	0.175187 	0.185630 	0.148276 	0.063021 	0.068660 	0.488833 	0.517630 	0.471751 	0.358383 	0.165802 	0.209288 	0.250318 	0.112239 	0.140634 	0.089254 	0.112165 	0.117255 	0.120888 	0.147549 	0.127467 	0.346284 	0.092750 	0.107518 	0.290532 	0.265129 	0.227824 	0.276268 	0.266789 	0.360793 	0.103191 	0.104882 	0.151871 	0.131264 	0.022058 	0.057540 	0.048571 	0.099314 	0.059602 	0.027978 	0.077820 	0.385773 	0.256384 	0.231100 	0.105481 	0.140694 	
0.242422 	0.321274 	0.247501 	0.251900 	0.237782 	0.241145 	0.303503 	0.220534 	0.507156 	0.212810 	0.467004 	0.478676 	0.416042 	0.302532 	0.252419 	0.269872 	0.201899 	0.081128 	0.084274 	0.030446 	0.016852 	0.060152 	0.000000 	0.052991 	0.507416 	0.391975 	0.456479 	0.402058 	0.373619 	0.401344 	0.337009 	0.210877 	0.197755 	0.253692 	0.205980 	0.232565 	0.240710 	0.199818 	0.105014 	0.053824 	0.547885 	0.577505 	0.529559 	0.417753 	0.217093 	0.261384 	0.298086 	0.052887 	0.080592 	0.029845 	0.052062 	0.084620 	0.061192 	0.100540 	0.067315 	0.406110 	0.152692 	0.167088 	0.350355 	0.325280 	0.287818 	0.335746 	0.326079 	0.416663 	0.162893 	0.162298 	0.211823 	0.191081 	0.076581 	0.097874 	0.106228 	0.157849 	0.117821 	0.082994 	0.136300 	0.442042 	0.310730 	0.285024 	0.056627 	0.093495 	
0.224868 	0.289674 	0.229803 	0.235125 	0.220265 	0.226317 	0.290158 	0.209194 	0.482556 	0.223277 	0.439607 	0.451932 	0.394814 	0.310469 	0.246575 	0.276677 	0.196046 	0.131304 	0.137253 	0.062906 	0.037112 	0.071353 	0.052991 	0.000000 	0.491569 	0.381151 	0.440233 	0.388786 	0.346268 	0.373634 	0.314605 	0.219857 	0.205566 	0.260566 	0.216348 	0.241207 	0.254041 	0.172035 	0.132995 	0.103590 	0.529898 	0.564004 	0.507497 	0.402120 	0.236393 	0.279337 	0.321447 	0.089670 	0.108404 	0.071912 	0.079709 	0.046137 	0.094783 	0.081358 	0.094125 	0.403474 	0.147345 	0.158472 	0.348222 	0.318623 	0.284931 	0.335933 	0.327310 	0.390943 	0.165473 	0.172255 	0.210940 	0.191885 	0.072814 	0.071093 	0.098342 	0.145928 	0.109276 	0.077125 	0.126149 	0.451731 	0.324852 	0.300020 	0.106576 	0.142094 	
0.266825 	0.233807 	0.261845 	0.256735 	0.271455 	0.266588 	0.203983 	0.286951 	0.088660 	0.326399 	0.122393 	0.113263 	0.106016 	0.261313 	0.259715 	0.276498 	0.307575 	0.508457 	0.544333 	0.479808 	0.506512 	0.447955 	0.507416 	0.491569 	0.000000 	0.120985 	0.051345 	0.106619 	0.172225 	0.155595 	0.182017 	0.323834 	0.330799 	0.287647 	0.330846 	0.307654 	0.318187 	0.323422 	0.432933 	0.502756 	0.045171 	0.075427 	0.066444 	0.089717 	0.352882 	0.327864 	0.347796 	0.560082 	0.587871 	0.537020 	0.558520 	0.526977 	0.568582 	0.569093 	0.574159 	0.147921 	0.355378 	0.340448 	0.186060 	0.191550 	0.233297 	0.206186 	0.217205 	0.131962 	0.351304 	0.362042 	0.303561 	0.324275 	0.431086 	0.420498 	0.401356 	0.349757 	0.389696 	0.424793 	0.371229 	0.233325 	0.289297 	0.303833 	0.550378 	0.581710 	
0.158487 	0.168294 	0.153952 	0.147907 	0.162848 	0.155166 	0.091498 	0.172424 	0.162054 	0.205424 	0.155364 	0.157305 	0.083539 	0.145788 	0.140683 	0.156800 	0.190260 	0.388354 	0.424485 	0.363424 	0.392527 	0.331956 	0.391975 	0.381151 	0.120985 	0.000000 	0.075915 	0.020522 	0.127483 	0.132344 	0.101780 	0.202856 	0.210033 	0.167141 	0.209864 	0.186806 	0.198317 	0.221549 	0.312913 	0.383784 	0.165409 	0.186065 	0.165502 	0.043967 	0.232763 	0.210854 	0.237423 	0.444129 	0.472555 	0.421197 	0.443705 	0.419782 	0.452833 	0.460925 	0.459196 	0.064122 	0.239285 	0.225255 	0.071187 	0.070606 	0.112325 	0.090688 	0.100830 	0.119428 	0.232536 	0.241910 	0.183992 	0.204943 	0.316549 	0.310424 	0.287000 	0.236087 	0.275320 	0.310459 	0.257081 	0.171469 	0.178614 	0.188926 	0.432347 	0.462695 	
0.215527 	0.186980 	0.210538 	0.205473 	0.220161 	0.215478 	0.153308 	0.236167 	0.092759 	0.279732 	0.103995 	0.100203 	0.060621 	0.221144 	0.210410 	0.232612 	0.257368 	0.459333 	0.494955 	0.429072 	0.455380 	0.397167 	0.456479 	0.440233 	0.051345 	0.075915 	0.000000 	0.058429 	0.127861 	0.116212 	0.131703 	0.276740 	0.282867 	0.242540 	0.283801 	0.261681 	0.274033 	0.272241 	0.383821 	0.452866 	0.092235 	0.125533 	0.090192 	0.038834 	0.308331 	0.286652 	0.311413 	0.509204 	0.536872 	0.486132 	0.507462 	0.475679 	0.517663 	0.517771 	0.523114 	0.119175 	0.304732 	0.289652 	0.145798 	0.144871 	0.186490 	0.165745 	0.176240 	0.093925 	0.301540 	0.313162 	0.254391 	0.274887 	0.380070 	0.369167 	0.350343 	0.298719 	0.338699 	0.373755 	0.320223 	0.218849 	0.252464 	0.264237 	0.500048 	0.531777 	
0.164354 	0.160610 	0.159571 	0.153912 	0.168878 	0.162531 	0.098872 	0.181599 	0.141847 	0.221311 	0.135118 	0.136835 	0.064213 	0.165360 	0.153096 	0.174733 	0.201291 	0.401876 	0.437718 	0.374029 	0.401841 	0.342305 	0.402058 	0.388786 	0.106619 	0.020522 	0.058429 	0.000000 	0.114113 	0.115824 	0.095753 	0.218360 	0.224696 	0.184272 	0.225416 	0.203270 	0.215974 	0.225224 	0.326347 	0.396200 	0.149936 	0.175603 	0.146662 	0.023604 	0.250124 	0.229813 	0.257503 	0.454536 	0.482627 	0.431517 	0.453492 	0.426165 	0.463131 	0.467750 	0.469071 	0.081560 	0.249575 	0.234974 	0.091362 	0.086455 	0.128062 	0.110594 	0.120468 	0.101131 	0.244739 	0.255501 	0.196950 	0.217656 	0.326058 	0.317770 	0.296367 	0.244979 	0.284677 	0.319851 	0.266280 	0.188926 	0.198781 	0.208469 	0.444054 	0.475158 	
0.139847 	0.063241 	0.135211 	0.133646 	0.143915 	0.147031 	0.112931 	0.171347 	0.137419 	0.247714 	0.093511 	0.105665 	0.067315 	0.231409 	0.169437 	0.223798 	0.198058 	0.396530 	0.428755 	0.350322 	0.368654 	0.318884 	0.373619 	0.346268 	0.172225 	0.127483 	0.127861 	0.114113 	0.000000 	0.027754 	0.049759 	0.242279 	0.241687 	0.225416 	0.248784 	0.236469 	0.257285 	0.174708 	0.324682 	0.383328 	0.198732 	0.246966 	0.166087 	0.105464 	0.285370 	0.282313 	0.323328 	0.425954 	0.450971 	0.403266 	0.421063 	0.374965 	0.433545 	0.417526 	0.436644 	0.191033 	0.234265 	0.218088 	0.176108 	0.145493 	0.171469 	0.188609 	0.193880 	0.045972 	0.242319 	0.261193 	0.206714 	0.222363 	0.298517 	0.277903 	0.270345 	0.221663 	0.259687 	0.292050 	0.242229 	0.297276 	0.270064 	0.269661 	0.424315 	0.459419 	
