0.266460 	0.278979 	0.252160 	0.199100 	0.211095 	0.258021 	0.250467 	0.270359 	0.243639 	0.293868 	0.000000 	0.353729 	0.050467 	0.094935 	0.058959 	0.297722 	0.306835 	0.278109 	0.313269 	0.300006 	0.309522 	0.331259 	0.307631 	0.312695 	0.482300 	0.450417 	0.531759 	0.088660 	0.162054 	0.092759 	0.141847 	0.179821 	0.137419 	0.128343 	0.170356 	0.368354 	0.344758 	0.349696 	0.353237 	0.313088 	0.320814 	0.356728 	0.337720 	0.310533 	0.322590 	0.447812 	0.461781 	0.490243 	0.511931 	0.082803 	0.141052 	0.035858 	0.386353 	0.387964 	0.402059 	0.417388 	0.399343 	0.559891 	0.585774 	0.554826 	0.211833 	0.172046 	0.361348 	0.346782 	0.233191 	0.287792 	0.223547 	0.262929 	0.240953 	0.262100 	0.098676 	0.091802 	0.364064 	0.405006 	0.372481 	0.321057 	0.339977 	0.392103 	0.413205 	0.401987 	0.351378 	0.422056 	0.424556 	0.310462 	0.340622 	0.349830 	0.354067 	0.368575 	0.580822 	0.482437 	
0.120570 	0.117268 	0.142433 	0.227338 	0.219902 	0.121327 	0.103489 	0.108923 	0.133739 	0.089069 	0.353729 	0.000000 	0.327897 	0.259362 	0.299698 	0.058752 	0.089788 	0.078469 	0.058117 	0.108368 	0.088744 	0.079932 	0.053671 	0.098233 	0.182366 	0.156098 	0.233048 	0.326399 	0.205424 	0.279732 	0.221311 	0.189129 	0.247714 	0.253415 	0.198443 	0.016330 	0.009056 	0.006740 	0.019656 	0.042416 	0.042554 	0.006943 	0.020567 	0.151011 	0.184424 	0.115335 	0.128392 	0.160376 	0.189216 	0.370754 	0.387894 	0.365819 	0.039561 	0.075670 	0.051279 	0.065269 	0.113742 	0.259870 	0.289441 	0.302956 	0.201396 	0.234368 	0.087426 	0.089612 	0.147324 	0.076313 	0.135009 	0.093270 	0.142902 	0.118769 	0.268234 	0.276908 	0.061336 	0.091956 	0.044574 	0.046624 	0.046038 	0.064464 	0.166684 	0.128452 	0.101851 	0.136485 	0.146588 	0.229692 	0.101948 	0.078093 	0.141832 	0.065423 	0.260450 	0.141630 	
0.230125 	0.241901 	0.213627 	0.152273 	0.164555 	0.222707 	0.224799 	0.235701 	0.208036 	0.259854 	0.050467 	0.327897 	0.000000 	0.073726 	0.033039 	0.274967 	0.292571 	0.250066 	0.293678 	0.288670 	0.295230 	0.296184 	0.278533 	0.276068 	0.443367 	0.411779 	0.491604 	0.122393 	0.155364 	0.103995 	0.135118 	0.171629 	0.093511 	0.084802 	0.134128 	0.343317 	0.319161 	0.323208 	0.324946 	0.285992 	0.298984 	0.330083 	0.313729 	0.268211 	0.277401 	0.414342 	0.428102 	0.455289 	0.475360 	0.129289 	0.186071 	0.085366 	0.363034 	0.370407 	0.377939 	0.392810 	0.386392 	0.519407 	0.544482 	0.509908 	0.214255 	0.179797 	0.325348 	0.310433 	0.223370 	0.268292 	0.205562 	0.241390 	0.231245 	0.249314 	0.060446 	0.051970 	0.330969 	0.370387 	0.341671 	0.291170 	0.308753 	0.360035 	0.371413 	0.363208 	0.313767 	0.383549 	0.385173 	0.319271 	0.328910 	0.334547 	0.347802 	0.350900 	0.542772 	0.462422 	
0.173852 	0.186760 	0.161623 	0.127823 	0.137764 	0.164855 	0.155913 	0.176727 	0.150827 	0.199802 	0.094935 	0.259362 	0.073726 	0.000000 	0.041724 	0.204314 	0.219059 	0.183226 	0.221570 	0.214944 	0.221726 	0.237466 	0.212703 	0.219853 	0.390240 	0.358245 	0.440565 	0.106016 	0.083539 	0.060621 	0.064213 	0.098821 	0.067315 	0.060161 	0.080284 	0.274245 	0.250440 	0.255159 	0.258396 	0.218375 	0.227903 	0.262166 	0.243915 	0.223602 	0.240779 	0.353212 	0.367214 	0.396009 	0.418328 	0.137123 	0.181329 	0.113532 	0.292909 	0.297760 	0.308323 	0.323507 	0.312820 	0.468919 	0.495538 	0.469958 	0.145623 	0.117066 	0.267873 	0.253564 	0.149796 	0.196071 	0.132568 	0.169968 	0.157661 	0.175610 	0.034361 	0.038175 	0.269493 	0.310802 	0.277566 	0.226123 	0.245115 	0.297299 	0.324362 	0.310139 	0.258937 	0.329900 	0.333097 	0.252728 	0.255205 	0.261273 	0.274420 	0.278255 	0.487912 	0.390795 	
0.207917 	0.220309 	0.193265 	0.142976 	0.154579 	0.199698 	0.196232 	0.212240 	0.185214 	0.235992 	0.058959 	0.299698 	0.033039 	0.041724 	0.000000 	0.245419 	0.260720 	0.222691 	0.263140 	0.256308 	0.263390 	0.273127 	0.251773 	0.254154 	0.423468 	0.391615 	0.472825 	0.103602 	0.122335 	0.075078 	0.102079 	0.138684 	0.080071 	0.071008 	0.111596 	0.314812 	0.290842 	0.295288 	0.297879 	0.258265 	0.269174 	0.302247 	0.284744 	0.251721 	0.264651 	0.390325 	0.404231 	0.432294 	0.453549 	0.121512 	0.174190 	0.086027 	0.333888 	0.339451 	0.349123 	0.364199 	0.354437 	0.500943 	0.526816 	0.496526 	0.181485 	0.147973 	0.303005 	0.288340 	0.190682 	0.237659 	0.174280 	0.211308 	0.198562 	0.217095 	0.040087 	0.034144 	0.306618 	0.347094 	0.315963 	0.264859 	0.283227 	0.335086 	0.354286 	0.343149 	0.292685 	0.363261 	0.365661 	0.287003 	0.296669 	0.302988 	0.314951 	0.319943 	0.522152 	0.432282 	
0.096772 	0.100256 	0.115725 	0.192666 	0.187759 	0.092412 	0.051800 	0.084290 	0.100132 	0.076696 	0.297722 	0.058752 	0.274967 	0.204314 	0.245419 	0.000000 	0.054584 	0.040081 	0.026612 	0.070192 	0.055367 	0.093650 	0.042915 	0.099547 	0.231134 	0.201981 	0.283164 	0.267682 	0.146730 	0.221370 	0.162947 	0.130377 	0.201067 	0.205606 	0.151348 	0.071553 	0.049810 	0.056675 	0.066033 	0.031795 	0.024390 	0.063538 	0.040374 	0.149523 	0.184761 	0.170598 	0.184231 	0.216028 	0.243800 	0.312112 	0.329432 	0.308281 	0.088653 	0.100136 	0.104385 	0.119819 	0.127448 	0.310903 	0.340276 	0.344550 	0.145805 	0.176536 	0.116594 	0.110840 	0.090490 	0.021667 	0.076503 	0.035053 	0.087067 	0.064816 	0.216562 	0.225201 	0.098943 	0.139343 	0.092977 	0.052835 	0.071495 	0.115259 	0.198648 	0.165007 	0.123212 	0.178122 	0.186636 	0.191709 	0.086850 	0.075048 	0.126012 	0.081566 	0.315608 	0.187740 	
0.148448 	0.153474 	0.165460 	0.234934 	0.231894 	0.142541 	0.090492 	0.136367 	0.147531 	0.131116 	0.306835 	0.089788 	0.292571 	0.219059 	0.260720 	0.054584 	0.000000 	0.091874 	0.033942 	0.018584 	0.002687 	0.146670 	0.096797 	0.154055 	0.272086 	0.245192 	0.322827 	0.261313 	0.145788 	0.221144 	0.165360 	0.127865 	0.231409 	0.234191 	0.183545 	0.094250 	0.083556 	0.091754 	0.105431 	0.083507 	0.049914 	0.096571 	0.070040 	0.203961 	0.239167 	0.204072 	0.216562 	0.248397 	0.277837 	0.306483 	0.314101 	0.311166 	0.099175 	0.082974 	0.115707 	0.130747 	0.093858 	0.349550 	0.379127 	0.391043 	0.121028 	0.159878 	0.166579 	0.162849 	0.075545 	0.038460 	0.087769 	0.063788 	0.068481 	0.044959 	0.238450 	0.246712 	0.145110 	0.181058 	0.133168 	0.104619 	0.120235 	0.154084 	0.248971 	0.213165 	0.175489 	0.223894 	0.233346 	0.141282 	0.038865 	0.043138 	0.073396 	0.064566 	0.348317 	0.178948 	
0.056930 	0.061685 	0.075657 	0.154510 	0.148872 	0.052344 	0.029967 	0.044612 	0.060783 	0.042496 	0.278109 	0.078469 	0.250066 	0.183226 	0.222691 	0.040081 	0.091874 	0.000000 	0.066691 	0.104845 	0.093146 	0.071520 	0.029916 	0.068907 	0.223359 	0.192269 	0.275715 	0.259715 	0.140683 	0.210410 	0.153096 	0.127159 	0.169437 	0.174996 	0.120020 	0.094436 	0.070117 	0.073362 	0.075210 	0.036105 	0.061211 	0.080130 	0.067618 	0.113833 	0.148682 	0.173412 	0.187491 	0.217972 	0.243244 	0.302605 	0.326745 	0.292784 	0.116007 	0.136893 	0.129505 	0.143737 	0.166707 	0.304111 	0.332838 	0.327720 	0.157022 	0.179798 	0.100433 	0.090298 	0.102311 	0.053808 	0.072900 	0.039960 	0.101920 	0.086388 	0.190107 	0.198772 	0.091867 	0.134766 	0.095462 	0.043996 	0.064560 	0.116477 	0.177994 	0.149388 	0.101064 	0.165737 	0.172503 	0.220826 	0.126503 	0.114971 	0.164829 	0.119315 	0.314840 	0.218285 	
0.123279 	0.126306 	0.142337 	0.218490 	0.213906 	0.119025 	0.075303 	0.110756 	0.126564 	0.101667 	0.313269 	0.058117 	0.293678 	0.221570 	0.263140 	0.026612 	0.033942 	0.066691 	0.000000 	0.052097 	0.033725 	0.113622 	0.064949 	0.122728 	0.239450 	0.211982 	0.290627 	0.276498 	0.156800 	0.232612 	0.174733 	0.139422 	0.223798 	0.227803 	0.174360 	0.065666 	0.050932 	0.059112 	0.072207 	0.050658 	0.016230 	0.064586 	0.037652 	0.174118 	0.209359 	0.173429 	0.186387 	0.218362 	0.247318 	0.321461 	0.334313 	0.321318 	0.076485 	0.077299 	0.093207 	0.108857 	0.101608 	0.317687 	0.347241 	0.357373 	0.144603 	0.179800 	0.132692 	0.129326 	0.092371 	0.025519 	0.089723 	0.052800 	0.087007 	0.062182 	0.236547 	0.245098 	0.111247 	0.147984 	0.100118 	0.071378 	0.086334 	0.121517 	0.215060 	0.179245 	0.142017 	0.190208 	0.199554 	0.175160 	0.060953 	0.048611 	0.100955 	0.057991 	0.318448 	0.169312 	
0.160350 	0.166441 	0.176032 	0.241119 	0.238974 	0.153622 	0.098785 	0.148666 	0.157167 	0.145609 	0.300006 	0.108368 	0.288670 	0.214944 	0.256308 	0.070192 	0.018584 	0.104845 	0.052097 	0.000000 	0.019758 	0.163458 	0.113024 	0.169543 	0.290670 	0.263728 	0.341399 	0.250129 	0.138020 	0.212169 	0.158161 	0.120192 	0.232716 	0.234800 	0.186256 	0.112537 	0.102120 	0.110321 	0.123939 	0.100467 	0.068234 	0.115154 	0.088607 	0.218241 	0.253301 	0.222490 	0.234898 	0.266689 	0.296205 	0.295213 	0.300224 	0.302361 	0.116292 	0.095277 	0.132598 	0.147339 	0.099419 	0.368095 	0.397671 	0.409437 	0.106596 	0.146955 	0.184319 	0.180059 	0.066833 	0.051220 	0.087285 	0.071973 	0.059137 	0.039625 	0.236564 	0.244599 	0.163339 	0.199609 	0.151713 	0.121722 	0.138054 	0.172666 	0.266742 	0.231280 	0.192625 	0.242273 	0.251650 	0.123121 	0.040624 	0.054433 	0.065531 	0.078203 	0.366536 	0.190738 	
0.149835 	0.154669 	0.167043 	0.237012 	0.233882 	0.144065 	0.092457 	0.137698 	0.149257 	0.132015 	0.309522 	0.088744 	0.295230 	0.221726 	0.263390 	0.055367 	0.002687 	0.093146 	0.033725 	0.019758 	0.000000 	0.146914 	0.097278 	0.154689 	0.271098 	0.244376 	0.321728 	0.263892 	0.148461 	0.223800 	0.168042 	0.130538 	0.233867 	0.236688 	0.185928 	0.092796 	0.082706 	0.090888 	0.104693 	0.083755 	0.049476 	0.095564 	0.069189 	0.204860 	0.240085 	0.202731 	0.215150 	0.246953 	0.276452 	0.309061 	0.316494 	0.313830 	0.097222 	0.080376 	0.113701 	0.128676 	0.091214 	0.348377 	0.377954 	0.390409 	0.123325 	0.162332 	0.166414 	0.162924 	0.078175 	0.040016 	0.090371 	0.065837 	0.071081 	0.047631 	0.241057 	0.249326 	0.144652 	0.180218 	0.132350 	0.104780 	0.120053 	0.153124 	0.248769 	0.212770 	0.175589 	0.223287 	0.232807 	0.141810 	0.036572 	0.040466 	0.071852 	0.062041 	0.346825 	0.176352 	
0.066297 	0.055782 	0.085380 	0.169149 	0.159243 	0.073541 	0.099455 	0.060905 	0.088173 	0.037893 	0.331259 	0.079932 	0.296184 	0.237466 	0.273127 	0.093650 	0.146670 	0.071520 	0.113622 	0.163458 	0.146914 	0.000000 	0.050876 	0.023464 	0.155268 	0.123477 	0.207159 	0.324548 	0.208842 	0.273883 	0.218835 	0.196769 	0.206108 	0.213654 	0.162179 	0.092976 	0.078095 	0.073428 	0.061769 	0.063165 	0.099498 	0.075436 	0.087603 	0.072048 	0.104604 	0.118574 	0.132132 	0.159228 	0.180863 	0.365756 	0.394235 	0.350508 	0.115611 	0.155595 	0.121082 	0.129822 	0.193307 	0.235702 	0.263861 	0.256208 	0.228496 	0.250559 	0.030851 	0.018792 	0.173486 	0.114603 	0.143825 	0.110339 	0.172556 	0.154565 	0.236050 	0.244320 	0.038109 	0.074204 	0.057225 	0.042265 	0.033939 	0.068164 	0.106875 	0.078372 	0.030016 	0.095897 	0.101742 	0.285325 	0.171976 	0.151974 	0.212837 	0.144188 	0.250858 	0.210269 	
0.067813 	0.066527 	0.089443 	0.173764 	0.166565 	0.067780 	0.059571 	0.055737 	0.080074 	0.039043 	0.307631 	0.053671 	0.278533 	0.212703 	0.251773 	0.042915 	0.096797 	0.029916 	0.064949 	0.113024 	0.097278 	0.050876 	0.000000 	0.057787 	0.195976 	0.165453 	0.248367 	0.289315 	0.169723 	0.240215 	0.182710 	0.155558 	0.195413 	0.201513 	0.146732 	0.069997 	0.046675 	0.047608 	0.046514 	0.015536 	0.052964 	0.053705 	0.049170 	0.109754 	0.144894 	0.143650 	0.157720 	0.188386 	0.214078 	0.332377 	0.355648 	0.322658 	0.093026 	0.121804 	0.104716 	0.117978 	0.155869 	0.276607 	0.305591 	0.304586 	0.181141 	0.206891 	0.075884 	0.068552 	0.125490 	0.063728 	0.100563 	0.062421 	0.123734 	0.104367 	0.218308 	0.226941 	0.063251 	0.106003 	0.065546 	0.014271 	0.035267 	0.086674 	0.156887 	0.125023 	0.080681 	0.139881 	0.147510 	0.234474 	0.125335 	0.108410 	0.165770 	0.106494 	0.285826 	0.195299 	
0.046240 	0.034200 	0.063362 	0.145961 	0.135907 	0.055024 	0.092738 	0.044068 	0.069109 	0.027095 	0.312695 	0.098233 	0.276068 	0.219853 	0.254154 	0.099547 	0.154055 	0.068907 	0.122728 	0.169543 	0.154689 	0.023464 	0.057787 	0.000000 	0.170523 	0.138509 	0.221460 	0.310641 	0.198066 	0.259545 	0.206257 	0.187483 	0.184912 	0.192711 	0.142651 	0.112562 	0.094850 	0.091521 	0.081623 	0.072658 	0.110380 	0.094654 	0.102341 	0.053260 	0.087843 	0.140317 	0.153587 	0.179443 	0.199474 	0.350772 	0.381820 	0.333309 	0.135788 	0.173177 	0.142566 	0.152095 	0.209748 	0.249961 	0.277374 	0.263215 	0.223913 	0.242379 	0.049368 	0.034369 	0.170348 	0.118829 	0.137128 	0.108852 	0.170487 	0.155171 	0.216305 	0.224418 	0.061533 	0.095342 	0.080394 	0.054587 	0.053812 	0.091493 	0.112573 	0.090898 	0.039288 	0.110228 	0.114244 	0.288897 	0.183028 	0.165137 	0.223540 	0.160192 	0.268190 	0.232573 	
0.216388 	0.203546 	0.230257 	0.300291 	0.288267 	0.225532 	0.252887 	0.214285 	0.239415 	0.192905 	0.482300 	0.182366 	0.443367 	0.390240 	0.423468 	0.231134 	0.272086 	0.223359 	0.239450 	0.290670 	0.271098 	0.155268 	0.195976 	0.170523 	0.000000 	0.032015 	0.052395 	0.479808 	0.363424 	0.429072 	0.374029 	0.350478 	0.350322 	0.358751 	0.311947 	0.180766 	0.188647 	0.180439 	0.167359 	0.200580 	0.223276 	0.175535 	0.202124 	0.178474 	0.183567 	0.076273 	0.070258 	0.054916 	0.045589 	0.520788 	0.549237 	0.503751 	0.187300 	0.232617 	0.176809 	0.169886 	0.269246 	0.080754 	0.109615 	0.127324 	0.376217 	0.402795 	0.124466 	0.137635 	0.320475 	0.252364 	0.296102 	0.258158 	0.317831 	0.295902 	0.384720 	0.392506 	0.133069 	0.091876 	0.139416 	0.182164 	0.161303 	0.118013 	0.081185 	0.080320 	0.131319 	0.060339 	0.058327 	0.411648 	0.280526 	0.254866 	0.317338 	0.234372 	0.099960 	0.218618 	
