0.040874 	0.031952 	0.083920 	0.118682 	0.032514 	0.070124 	0.110776 	0.045463 	0.040098 	0.069707 	0.000000 	0.225672 	0.219284 	0.147677 	0.190253 	0.133015 	0.167246 	0.138818 	0.108806 	0.118538 	0.152182 	0.071494 	0.134570 	0.155058 	0.159946 	0.140325 	0.106054 	0.098141 	0.297407 	0.257240 	0.280668 	0.225255 	0.283103 	0.227753 	0.125138 	0.208876 	0.176411 	0.128025 	0.102178 	0.056148 	0.139991 	0.141853 	0.114454 	0.131915 	0.148062 	0.136840 	0.138903 	0.140001 	0.097201 	0.122585 	0.224098 	0.265279 	0.286311 	0.266052 	0.301042 	0.246545 	0.212652 	0.137931 	0.186441 	0.236122 	0.209806 	0.335989 	0.362820 	0.357191 	0.316144 	0.341407 	0.348815 	0.168779 	0.157051 	0.162320 	0.167727 	0.174692 	0.135759 	0.121119 	0.126435 	0.114922 	0.086755 	0.088517 	0.128377 	0.128017 	0.130019 	0.131127 	0.138330 	0.140894 	0.180213 	0.153062 	0.120189 	0.102359 	0.170319 	0.206568 	0.192998 	0.177126 	0.125970 	0.200127 	0.147435 	0.190205 	0.206752 	0.183055 	0.190047 	0.364039 	
0.266460 	0.252160 	0.199100 	0.148151 	0.258021 	0.294213 	0.178828 	0.270359 	0.216685 	0.293868 	0.225672 	0.000000 	0.006750 	0.353729 	0.050467 	0.094935 	0.058959 	0.312428 	0.297722 	0.291374 	0.306835 	0.278109 	0.313269 	0.283060 	0.300006 	0.306240 	0.331259 	0.323706 	0.522214 	0.482300 	0.503319 	0.450417 	0.507156 	0.088660 	0.162054 	0.099739 	0.092759 	0.141847 	0.137419 	0.170356 	0.344758 	0.349696 	0.328421 	0.320814 	0.356728 	0.331068 	0.337720 	0.326947 	0.310533 	0.339981 	0.447812 	0.490243 	0.511931 	0.082803 	0.141052 	0.035858 	0.039564 	0.106527 	0.386353 	0.399343 	0.395815 	0.559891 	0.585774 	0.580627 	0.540537 	0.554826 	0.571546 	0.211833 	0.221051 	0.240272 	0.215163 	0.172046 	0.361348 	0.346782 	0.233191 	0.287792 	0.223547 	0.262929 	0.252404 	0.262100 	0.098676 	0.096061 	0.091802 	0.364064 	0.405006 	0.372481 	0.339977 	0.321186 	0.392103 	0.431034 	0.413205 	0.401987 	0.351378 	0.424556 	0.372694 	0.340622 	0.315505 	0.349830 	0.368575 	0.589697 	
0.260095 	0.245955 	0.193995 	0.143635 	0.251602 	0.287960 	0.174341 	0.263899 	0.210010 	0.287364 	0.219284 	0.006750 	0.000000 	0.346992 	0.047371 	0.088274 	0.052930 	0.305704 	0.290972 	0.284638 	0.300185 	0.271417 	0.306532 	0.276533 	0.293434 	0.299537 	0.324792 	0.317353 	0.515691 	0.476032 	0.497238 	0.444135 	0.500983 	0.085644 	0.155519 	0.095440 	0.086899 	0.135274 	0.131974 	0.164089 	0.338020 	0.342967 	0.321737 	0.314066 	0.350000 	0.324318 	0.330972 	0.320202 	0.304638 	0.334022 	0.441244 	0.483733 	0.505502 	0.083289 	0.141164 	0.037996 	0.035347 	0.099836 	0.379603 	0.392752 	0.389093 	0.553738 	0.579693 	0.574512 	0.534341 	0.549197 	0.565477 	0.205826 	0.214836 	0.234031 	0.209123 	0.166319 	0.354921 	0.340380 	0.226630 	0.281054 	0.216811 	0.256180 	0.245805 	0.255470 	0.092847 	0.090060 	0.086184 	0.357498 	0.398496 	0.365835 	0.333350 	0.314556 	0.385493 	0.424814 	0.407211 	0.395727 	0.345052 	0.418337 	0.366390 	0.334054 	0.309272 	0.343168 	0.361870 	0.583322 	
0.120570 	0.142433 	0.227338 	0.266331 	0.121327 	0.118347 	0.256772 	0.108923 	0.139012 	0.089069 	0.147677 	0.353729 	0.346992 	0.000000 	0.327897 	0.259362 	0.299698 	0.064659 	0.058752 	0.074305 	0.089788 	0.078469 	0.058117 	0.122257 	0.108368 	0.075698 	0.079932 	0.098442 	0.188055 	0.182366 	0.219338 	0.156098 	0.212810 	0.326399 	0.205424 	0.303490 	0.279732 	0.221311 	0.247714 	0.198443 	0.009056 	0.006740 	0.036103 	0.042554 	0.006943 	0.030470 	0.020567 	0.042373 	0.151011 	0.145516 	0.115335 	0.160376 	0.189216 	0.370754 	0.387894 	0.365819 	0.330257 	0.249949 	0.039561 	0.113742 	0.070865 	0.259870 	0.289441 	0.281760 	0.238815 	0.302956 	0.277937 	0.201396 	0.183397 	0.172092 	0.197870 	0.234368 	0.087426 	0.089612 	0.147324 	0.076313 	0.135009 	0.093270 	0.129560 	0.118769 	0.268234 	0.267697 	0.276908 	0.061336 	0.091956 	0.044574 	0.046038 	0.053004 	0.064464 	0.150488 	0.166684 	0.128452 	0.101851 	0.146588 	0.109763 	0.101948 	0.154337 	0.078093 	0.065423 	0.265938 	
0.230125 	0.213627 	0.152273 	0.099398 	0.222707 	0.255941 	0.129816 	0.235701 	0.188887 	0.259854 	0.190253 	0.050467 	0.047371 	0.327897 	0.000000 	0.073726 	0.033039 	0.294022 	0.274967 	0.272088 	0.292571 	0.250066 	0.293678 	0.273314 	0.288670 	0.289347 	0.296184 	0.286683 	0.487466 	0.443367 	0.462157 	0.411779 	0.467004 	0.122393 	0.155364 	0.125028 	0.103995 	0.135118 	0.093511 	0.134128 	0.319161 	0.323208 	0.299466 	0.298984 	0.330083 	0.308168 	0.313729 	0.305831 	0.268211 	0.298108 	0.414342 	0.455289 	0.475360 	0.129289 	0.186071 	0.085366 	0.072498 	0.098083 	0.363034 	0.386392 	0.376758 	0.519407 	0.544482 	0.539697 	0.500577 	0.509908 	0.530155 	0.214255 	0.219643 	0.237940 	0.216972 	0.179797 	0.325348 	0.310433 	0.223370 	0.268292 	0.205562 	0.241390 	0.240914 	0.249314 	0.060446 	0.060297 	0.051970 	0.330969 	0.370387 	0.341671 	0.308753 	0.290221 	0.360035 	0.391650 	0.371413 	0.363208 	0.313767 	0.385173 	0.334661 	0.328910 	0.312100 	0.334547 	0.350900 	0.552078 	
0.173852 	0.161623 	0.127823 	0.093891 	0.164855 	0.202786 	0.120165 	0.176727 	0.121757 	0.199802 	0.133015 	0.094935 	0.088274 	0.259362 	0.073726 	0.000000 	0.041724 	0.221484 	0.204314 	0.199797 	0.219059 	0.183226 	0.221570 	0.199647 	0.214944 	0.216349 	0.237466 	0.231044 	0.427876 	0.390240 	0.413230 	0.358245 	0.416042 	0.106016 	0.083539 	0.094289 	0.060621 	0.064213 	0.067315 	0.080284 	0.250440 	0.255159 	0.233508 	0.227903 	0.262166 	0.237688 	0.243915 	0.234417 	0.223602 	0.251961 	0.353212 	0.396009 	0.418328 	0.137123 	0.181329 	0.113532 	0.080105 	0.030776 	0.292909 	0.312820 	0.304629 	0.468919 	0.495538 	0.490031 	0.449141 	0.469958 	0.481460 	0.145623 	0.148705 	0.166294 	0.147875 	0.117066 	0.267873 	0.253564 	0.149796 	0.196071 	0.132568 	0.169968 	0.167193 	0.175610 	0.034361 	0.028833 	0.038175 	0.269493 	0.310802 	0.277566 	0.245115 	0.226314 	0.297299 	0.339547 	0.324362 	0.310139 	0.258937 	0.333097 	0.280432 	0.255205 	0.239479 	0.261273 	0.278255 	0.496515 	
0.207917 	0.193265 	0.142976 	0.095958 	0.199698 	0.235379 	0.126287 	0.212240 	0.161135 	0.235992 	0.167246 	0.058959 	0.052930 	0.299698 	0.033039 	0.041724 	0.000000 	0.263147 	0.245419 	0.241403 	0.260720 	0.222691 	0.263140 	0.240715 	0.256308 	0.258069 	0.273127 	0.265097 	0.464349 	0.423468 	0.444361 	0.391615 	0.448220 	0.103602 	0.122335 	0.101024 	0.075078 	0.102079 	0.080071 	0.111596 	0.290842 	0.295288 	0.272681 	0.269174 	0.302247 	0.278758 	0.284744 	0.275798 	0.251721 	0.281092 	0.390325 	0.432294 	0.453549 	0.121512 	0.174190 	0.086027 	0.060388 	0.065073 	0.333888 	0.354437 	0.346224 	0.500943 	0.526816 	0.521669 	0.481616 	0.496526 	0.512591 	0.181485 	0.186633 	0.204903 	0.184143 	0.147973 	0.303005 	0.288340 	0.190682 	0.237659 	0.174280 	0.211308 	0.208476 	0.217095 	0.040087 	0.037130 	0.034144 	0.306618 	0.347094 	0.315963 	0.283227 	0.264509 	0.335086 	0.372141 	0.354286 	0.343149 	0.292685 	0.365661 	0.313946 	0.296669 	0.279085 	0.302988 	0.319943 	0.531111 	
0.129236 	0.147875 	0.222669 	0.250151 	0.124589 	0.141876 	0.248093 	0.116781 	0.113406 	0.108545 	0.138818 	0.312428 	0.305704 	0.064659 	0.294022 	0.221484 	0.263147 	0.000000 	0.032516 	0.022250 	0.026342 	0.072396 	0.007674 	0.057597 	0.044632 	0.011038 	0.121226 	0.135496 	0.251340 	0.246480 	0.282772 	0.219217 	0.276914 	0.273620 	0.154612 	0.250300 	0.230520 	0.172976 	0.226003 	0.176806 	0.057840 	0.066046 	0.073799 	0.023606 	0.071268 	0.034491 	0.044409 	0.022356 	0.181155 	0.185562 	0.179785 	0.224557 	0.253671 	0.318674 	0.330320 	0.319638 	0.284461 	0.206035 	0.080156 	0.098028 	0.083393 	0.324472 	0.354037 	0.346385 	0.303397 	0.364805 	0.342430 	0.139579 	0.121673 	0.108686 	0.135861 	0.175686 	0.140354 	0.136989 	0.088500 	0.026158 	0.089081 	0.054538 	0.068994 	0.057747 	0.237487 	0.235699 	0.245988 	0.118778 	0.155155 	0.107262 	0.093994 	0.086983 	0.128487 	0.211561 	0.222713 	0.186823 	0.149677 	0.207044 	0.163366 	0.054352 	0.094407 	0.044408 	0.056888 	0.329798 	
0.096772 	0.115725 	0.192666 	0.223434 	0.092412 	0.109880 	0.219194 	0.084290 	0.088380 	0.076696 	0.108806 	0.297722 	0.290972 	0.058752 	0.274967 	0.204314 	0.245419 	0.032516 	0.000000 	0.021929 	0.054584 	0.040081 	0.026612 	0.077234 	0.070192 	0.038576 	0.093650 	0.106054 	0.244985 	0.231134 	0.265476 	0.201981 	0.261281 	0.267682 	0.146730 	0.244748 	0.221370 	0.162947 	0.201067 	0.151348 	0.049810 	0.056675 	0.050989 	0.024390 	0.063538 	0.033380 	0.040374 	0.032018 	0.149523 	0.155755 	0.170598 	0.216028 	0.243800 	0.312112 	0.329432 	0.308281 	0.272753 	0.192719 	0.088653 	0.127448 	0.103684 	0.310903 	0.340276 	0.332976 	0.289756 	0.344550 	0.327979 	0.145805 	0.127972 	0.119180 	0.142520 	0.176536 	0.116594 	0.110840 	0.090490 	0.021667 	0.076503 	0.035053 	0.074554 	0.064816 	0.216562 	0.215386 	0.225201 	0.098943 	0.139343 	0.092977 	0.071495 	0.060037 	0.115259 	0.191711 	0.198648 	0.165007 	0.123212 	0.186636 	0.139125 	0.086850 	0.122128 	0.075048 	0.081566 	0.321767 	
0.112928 	0.130177 	0.202087 	0.228247 	0.107151 	0.129119 	0.226874 	0.100844 	0.091433 	0.096444 	0.118538 	0.291374 	0.284638 	0.074305 	0.272088 	0.199797 	0.241403 	0.022250 	0.021929 	0.000000 	0.035526 	0.056393 	0.021895 	0.055306 	0.049198 	0.021805 	0.115480 	0.127413 	0.262291 	0.251555 	0.286434 	0.222849 	0.281818 	0.255452 	0.135332 	0.232248 	0.211037 	0.153028 	0.203848 	0.154754 	0.065983 	0.073709 	0.072438 	0.032609 	0.080067 	0.044733 	0.054036 	0.036709 	0.169162 	0.176828 	0.188826 	0.234140 	0.262475 	0.300317 	0.314523 	0.299547 	0.264220 	0.185197 	0.097478 	0.119795 	0.104832 	0.330902 	0.360357 	0.352946 	0.309756 	0.366130 	0.348251 	0.127205 	0.109222 	0.098953 	0.123735 	0.160419 	0.138446 	0.132761 	0.073111 	0.003917 	0.067828 	0.032401 	0.055354 	0.044814 	0.215318 	0.213582 	0.223834 	0.120126 	0.159679 	0.112558 	0.093055 	0.081963 	0.134664 	0.213124 	0.220561 	0.186701 	0.145111 	0.208141 	0.161026 	0.071890 	0.101194 	0.066041 	0.078976 	0.339860 	
0.148448 	0.165460 	0.234934 	0.257459 	0.142541 	0.164110 	0.258411 	0.136367 	0.121517 	0.131116 	0.152182 	0.306835 	0.300185 	0.089788 	0.292571 	0.219059 	0.260720 	0.026342 	0.054584 	0.035526 	0.000000 	0.091874 	0.033942 	0.034241 	0.018584 	0.016442 	0.146670 	0.160198 	0.274280 	0.272086 	0.308683 	0.245192 	0.302532 	0.261313 	0.145788 	0.237937 	0.221144 	0.165360 	0.231409 	0.183545 	0.083556 	0.091754 	0.099921 	0.049914 	0.096571 	0.060289 	0.070040 	0.047611 	0.203961 	0.210104 	0.204072 	0.248397 	0.277837 	0.306483 	0.314101 	0.311166 	0.276553 	0.200455 	0.099175 	0.093858 	0.093277 	0.349550 	0.379127 	0.371392 	0.328525 	0.391043 	0.367706 	0.121028 	0.103631 	0.088384 	0.117132 	0.159878 	0.166579 	0.162849 	0.075545 	0.038460 	0.087769 	0.063788 	0.055450 	0.044959 	0.238450 	0.236073 	0.246712 	0.145110 	0.181058 	0.133168 	0.120235 	0.112466 	0.154084 	0.237826 	0.248971 	0.213165 	0.175489 	0.233346 	0.189568 	0.038865 	0.068407 	0.043138 	0.064566 	0.353116 	
0.056930 	0.075657 	0.154510 	0.189171 	0.052344 	0.073595 	0.182221 	0.044612 	0.061573 	0.042496 	0.071494 	0.278109 	0.271417 	0.078469 	0.250066 	0.183226 	0.222691 	0.072396 	0.040081 	0.056393 	0.091874 	0.000000 	0.066691 	0.107070 	0.104845 	0.077004 	0.071520 	0.077982 	0.248926 	0.223359 	0.254120 	0.192269 	0.252419 	0.259715 	0.140683 	0.237768 	0.210410 	0.153096 	0.169437 	0.120020 	0.070117 	0.073362 	0.050382 	0.061211 	0.080130 	0.065370 	0.067618 	0.069348 	0.113833 	0.124762 	0.173412 	0.217972 	0.243244 	0.302605 	0.326745 	0.292784 	0.257356 	0.177188 	0.116007 	0.166707 	0.138319 	0.304111 	0.332838 	0.326111 	0.283188 	0.327720 	0.319734 	0.157022 	0.140487 	0.136885 	0.154427 	0.179798 	0.100433 	0.090298 	0.102311 	0.053808 	0.072900 	0.039960 	0.092752 	0.086388 	0.190107 	0.189780 	0.198772 	0.091867 	0.134766 	0.095462 	0.064560 	0.046369 	0.116477 	0.178299 	0.177994 	0.149388 	0.101064 	0.172503 	0.120455 	0.126503 	0.156391 	0.114971 	0.119315 	0.322194 	
0.123279 	0.142337 	0.218490 	0.247345 	0.119025 	0.135029 	0.244427 	0.110756 	0.110921 	0.101667 	0.134570 	0.313269 	0.306532 	0.058117 	0.293678 	0.221570 	0.263140 	0.007674 	0.026612 	0.021895 	0.033942 	0.066691 	0.000000 	0.064375 	0.052097 	0.018123 	0.113622 	0.128034 	0.245503 	0.239450 	0.275567 	0.211982 	0.269872 	0.276498 	0.156800 	0.253232 	0.232612 	0.174733 	0.223798 	0.174360 	0.050932 	0.059112 	0.066125 	0.016230 	0.064586 	0.027692 	0.037652 	0.016497 	0.174118 	0.178115 	0.173429 	0.218362 	0.247318 	0.321461 	0.334313 	0.321318 	0.286022 	0.207083 	0.076485 	0.101608 	0.083099 	0.317687 	0.347241 	0.339629 	0.296593 	0.357373 	0.335549 	0.144603 	0.126633 	0.114335 	0.140950 	0.179800 	0.132692 	0.129326 	0.092371 	0.025519 	0.089723 	0.052800 	0.073334 	0.062182 	0.236547 	0.234934 	0.245098 	0.111247 	0.147984 	0.100118 	0.086334 	0.079385 	0.121517 	0.204111 	0.215060 	0.179245 	0.142017 	0.199554 	0.155701 	0.060953 	0.102079 	0.048611 	0.057991 	0.323767 	
