0.230125 	0.152273 	0.222707 	0.234455 	0.235701 	0.193071 	0.259854 	0.050467 	0.047371 	0.327897 	0.000000 	0.073726 	0.033039 	0.294022 	0.292571 	0.250066 	0.296184 	0.276068 	0.443367 	0.411779 	0.491604 	0.122393 	0.155364 	0.103995 	0.186021 	0.093511 	0.084802 	0.134128 	0.319161 	0.323208 	0.339771 	0.295360 	0.299466 	0.301779 	0.313729 	0.268211 	0.414342 	0.428102 	0.455289 	0.475360 	0.129289 	0.186071 	0.085366 	0.363034 	0.519407 	0.509908 	0.214255 	0.325348 	0.310433 	0.223370 	0.205562 	0.241390 	0.051970 	0.330969 	0.370387 	0.354464 	0.295455 	0.291170 	0.308753 	0.371413 	0.363208 	0.313767 	0.383549 	0.352376 	0.385173 	0.334661 	0.319271 	0.328910 	0.350900 	0.462422 	
0.173852 	0.127823 	0.164855 	0.178460 	0.176727 	0.139910 	0.199802 	0.094935 	0.088274 	0.259362 	0.073726 	0.000000 	0.041724 	0.221484 	0.219059 	0.183226 	0.237466 	0.219853 	0.390240 	0.358245 	0.440565 	0.106016 	0.083539 	0.060621 	0.112917 	0.067315 	0.060161 	0.080284 	0.250440 	0.255159 	0.275517 	0.224089 	0.233508 	0.231578 	0.243915 	0.223602 	0.353212 	0.367214 	0.396009 	0.418328 	0.137123 	0.181329 	0.113532 	0.292909 	0.468919 	0.469958 	0.145623 	0.267873 	0.253564 	0.149796 	0.132568 	0.169968 	0.038175 	0.269493 	0.310802 	0.291400 	0.233940 	0.226123 	0.245115 	0.324362 	0.310139 	0.258937 	0.329900 	0.298758 	0.333097 	0.280432 	0.252728 	0.255205 	0.278255 	0.390795 	
0.207917 	0.142976 	0.199698 	0.212408 	0.212240 	0.171954 	0.235992 	0.058959 	0.052930 	0.299698 	0.033039 	0.041724 	0.000000 	0.263147 	0.260720 	0.222691 	0.273127 	0.254154 	0.423468 	0.391615 	0.472825 	0.103602 	0.122335 	0.075078 	0.153132 	0.080071 	0.071008 	0.111596 	0.290842 	0.295288 	0.313980 	0.265419 	0.272681 	0.272542 	0.284744 	0.251721 	0.390325 	0.404231 	0.432294 	0.453549 	0.121512 	0.174190 	0.086027 	0.333888 	0.500943 	0.496526 	0.181485 	0.303005 	0.288340 	0.190682 	0.174280 	0.211308 	0.034144 	0.306618 	0.347094 	0.329332 	0.270990 	0.264859 	0.283227 	0.354286 	0.343149 	0.292685 	0.363261 	0.332016 	0.365661 	0.313946 	0.287003 	0.296669 	0.319943 	0.432282 	
0.129236 	0.222669 	0.124589 	0.129743 	0.116781 	0.149298 	0.108545 	0.312428 	0.305704 	0.064659 	0.294022 	0.221484 	0.263147 	0.000000 	0.026342 	0.072396 	0.121226 	0.130028 	0.246480 	0.219217 	0.297517 	0.273620 	0.154612 	0.230520 	0.123493 	0.226003 	0.229739 	0.176806 	0.057840 	0.066046 	0.105049 	0.020304 	0.073799 	0.035048 	0.044409 	0.181155 	0.179785 	0.192607 	0.224557 	0.253671 	0.318674 	0.330320 	0.319638 	0.080156 	0.324472 	0.364805 	0.139579 	0.140354 	0.136989 	0.088500 	0.089081 	0.054538 	0.245988 	0.118778 	0.155155 	0.122558 	0.104034 	0.078998 	0.093994 	0.222713 	0.186823 	0.149677 	0.197642 	0.177015 	0.207044 	0.163366 	0.167611 	0.054352 	0.056888 	0.170028 	
0.148448 	0.234934 	0.142541 	0.149540 	0.136367 	0.163996 	0.131116 	0.306835 	0.300185 	0.089788 	0.292571 	0.219059 	0.260720 	0.026342 	0.000000 	0.091874 	0.146670 	0.154055 	0.272086 	0.245192 	0.322827 	0.261313 	0.145788 	0.221144 	0.113435 	0.231409 	0.234191 	0.183545 	0.083556 	0.091754 	0.130988 	0.046619 	0.099921 	0.061357 	0.070040 	0.203961 	0.204072 	0.216562 	0.248397 	0.277837 	0.306483 	0.314101 	0.311166 	0.099175 	0.349550 	0.391043 	0.121028 	0.166579 	0.162849 	0.075545 	0.087769 	0.063788 	0.246712 	0.145110 	0.181058 	0.148262 	0.129650 	0.104619 	0.120235 	0.248971 	0.213165 	0.175489 	0.223894 	0.203340 	0.233346 	0.189568 	0.141282 	0.038865 	0.064566 	0.178948 	
0.056930 	0.154510 	0.052344 	0.057735 	0.044612 	0.079556 	0.042496 	0.278109 	0.271417 	0.078469 	0.250066 	0.183226 	0.222691 	0.072396 	0.091874 	0.000000 	0.071520 	0.068907 	0.223359 	0.192269 	0.275715 	0.259715 	0.140683 	0.210410 	0.119027 	0.169437 	0.174996 	0.120020 	0.070117 	0.073362 	0.093288 	0.059796 	0.050382 	0.058259 	0.067618 	0.113833 	0.173412 	0.187491 	0.217972 	0.243244 	0.302605 	0.326745 	0.292784 	0.116007 	0.304111 	0.327720 	0.157022 	0.100433 	0.090298 	0.102311 	0.072900 	0.039960 	0.198772 	0.091867 	0.134766 	0.110273 	0.059615 	0.043996 	0.064560 	0.177994 	0.149388 	0.101064 	0.165737 	0.137913 	0.172503 	0.120455 	0.220826 	0.126503 	0.119315 	0.218285 	
0.066297 	0.169149 	0.073541 	0.062195 	0.060905 	0.103860 	0.037893 	0.331259 	0.324792 	0.079932 	0.296184 	0.237466 	0.273127 	0.121226 	0.146670 	0.071520 	0.000000 	0.023464 	0.155268 	0.123477 	0.207159 	0.324548 	0.208842 	0.273883 	0.189749 	0.206108 	0.213654 	0.162179 	0.078095 	0.073428 	0.056475 	0.101511 	0.049189 	0.089188 	0.087603 	0.072048 	0.118574 	0.132132 	0.159228 	0.180863 	0.365756 	0.394235 	0.350508 	0.115611 	0.235702 	0.256208 	0.228496 	0.030851 	0.018792 	0.173486 	0.143825 	0.110339 	0.244320 	0.038109 	0.074204 	0.064017 	0.017429 	0.042265 	0.033939 	0.106875 	0.078372 	0.030016 	0.095897 	0.066758 	0.101742 	0.048983 	0.285325 	0.171976 	0.144188 	0.210269 	
0.046240 	0.145961 	0.055024 	0.041754 	0.044068 	0.083028 	0.027095 	0.312695 	0.306322 	0.098233 	0.276068 	0.219853 	0.254154 	0.130028 	0.154055 	0.068907 	0.023464 	0.000000 	0.170523 	0.138509 	0.221460 	0.310641 	0.198066 	0.259545 	0.182012 	0.184912 	0.192711 	0.142651 	0.094850 	0.091521 	0.079511 	0.111551 	0.063918 	0.101299 	0.102341 	0.053260 	0.140317 	0.153587 	0.179443 	0.199474 	0.350772 	0.381820 	0.333309 	0.135788 	0.249961 	0.263215 	0.223913 	0.049368 	0.034369 	0.170348 	0.137128 	0.108852 	0.224418 	0.061533 	0.095342 	0.087458 	0.034774 	0.054587 	0.053812 	0.112573 	0.090898 	0.039288 	0.110228 	0.079318 	0.114244 	0.060855 	0.288897 	0.183028 	0.160192 	0.232573 	
0.216388 	0.300291 	0.225532 	0.211783 	0.214285 	0.251520 	0.192905 	0.482300 	0.476032 	0.182366 	0.443367 	0.390240 	0.423468 	0.246480 	0.272086 	0.223359 	0.155268 	0.170523 	0.000000 	0.032015 	0.052395 	0.479808 	0.363424 	0.429072 	0.342203 	0.350322 	0.358751 	0.311947 	0.188647 	0.180439 	0.141689 	0.227276 	0.180778 	0.212113 	0.202124 	0.178474 	0.076273 	0.070258 	0.054916 	0.045589 	0.520788 	0.549237 	0.503751 	0.187300 	0.080754 	0.127324 	0.376217 	0.124466 	0.137635 	0.320475 	0.296102 	0.258158 	0.392506 	0.133069 	0.091876 	0.123926 	0.163901 	0.182164 	0.161303 	0.081185 	0.080320 	0.131319 	0.060339 	0.091525 	0.058327 	0.109808 	0.411648 	0.280526 	0.234372 	0.218618 	
0.184396 	0.269880 	0.193520 	0.179795 	0.182281 	0.219661 	0.161013 	0.450417 	0.444135 	0.156098 	0.411779 	0.358245 	0.391615 	0.219217 	0.245192 	0.192269 	0.123477 	0.138509 	0.032015 	0.000000 	0.083708 	0.447955 	0.331956 	0.397167 	0.311258 	0.318884 	0.327252 	0.280061 	0.161671 	0.153496 	0.114204 	0.199578 	0.151200 	0.184424 	0.175187 	0.148276 	0.063021 	0.063147 	0.063611 	0.068660 	0.488833 	0.517630 	0.471751 	0.165802 	0.112239 	0.147549 	0.346284 	0.092750 	0.105698 	0.290532 	0.265129 	0.227824 	0.360793 	0.103191 	0.064177 	0.097265 	0.132681 	0.151871 	0.131264 	0.057540 	0.048571 	0.099314 	0.028367 	0.059602 	0.027978 	0.077820 	0.385773 	0.256384 	0.212043 	0.210932 	
0.266883 	0.345640 	0.276307 	0.262247 	0.265441 	0.301148 	0.244590 	0.531759 	0.525581 	0.233048 	0.491604 	0.440565 	0.472825 	0.297517 	0.322827 	0.275715 	0.207159 	0.221460 	0.052395 	0.083708 	0.000000 	0.531533 	0.415637 	0.480661 	0.394590 	0.398209 	0.406815 	0.361593 	0.239709 	0.231517 	0.193230 	0.278613 	0.233003 	0.263485 	0.253108 	0.224300 	0.121633 	0.111963 	0.085226 	0.057673 	0.572168 	0.601338 	0.554088 	0.234559 	0.028550 	0.094244 	0.428459 	0.176457 	0.189235 	0.372733 	0.348484 	0.310520 	0.441276 	0.185405 	0.143822 	0.175218 	0.216211 	0.234535 	0.213646 	0.121988 	0.130598 	0.182173 	0.111467 	0.142143 	0.107472 	0.160608 	0.461363 	0.329196 	0.281825 	0.251176 	
0.266825 	0.233807 	0.256735 	0.271455 	0.266588 	0.237554 	0.286951 	0.088660 	0.085644 	0.326399 	0.122393 	0.106016 	0.103602 	0.273620 	0.261313 	0.259715 	0.324548 	0.310641 	0.479808 	0.447955 	0.531533 	0.000000 	0.120985 	0.051345 	0.150276 	0.172225 	0.164216 	0.182017 	0.317404 	0.323834 	0.352138 	0.283234 	0.308593 	0.294691 	0.307654 	0.323422 	0.432933 	0.446987 	0.477672 	0.502756 	0.045171 	0.075427 	0.066444 	0.352882 	0.560082 	0.569093 	0.147921 	0.355378 	0.342300 	0.186060 	0.191550 	0.233297 	0.131962 	0.351304 	0.394100 	0.369664 	0.317222 	0.303561 	0.324275 	0.420498 	0.401356 	0.349757 	0.420072 	0.389696 	0.424793 	0.371229 	0.233325 	0.289297 	0.325797 	0.440223 	
0.158487 	0.168294 	0.147907 	0.162848 	0.155166 	0.138153 	0.172424 	0.162054 	0.155519 	0.205424 	0.155364 	0.083539 	0.122335 	0.154612 	0.145788 	0.140683 	0.208842 	0.198066 	0.363424 	0.331956 	0.415637 	0.120985 	0.000000 	0.075915 	0.032565 	0.127483 	0.124990 	0.101780 	0.196423 	0.202856 	0.231896 	0.162784 	0.188389 	0.173844 	0.186806 	0.221549 	0.312913 	0.326919 	0.357946 	0.383784 	0.165409 	0.186065 	0.165502 	0.232763 	0.444129 	0.460925 	0.064122 	0.239285 	0.227264 	0.071187 	0.070606 	0.112325 	0.119428 	0.232536 	0.275435 	0.249660 	0.199606 	0.183992 	0.204943 	0.310424 	0.287000 	0.236087 	0.304697 	0.275320 	0.310459 	0.257081 	0.171469 	0.178614 	0.209058 	0.323733 	
0.215527 	0.186980 	0.205473 	0.220161 	0.215478 	0.186309 	0.236167 	0.092759 	0.086899 	0.279732 	0.103995 	0.060621 	0.075078 	0.230520 	0.221144 	0.210410 	0.273883 	0.259545 	0.429072 	0.397167 	0.480661 	0.051345 	0.075915 	0.000000 	0.107766 	0.127861 	0.120776 	0.131703 	0.270685 	0.276740 	0.303391 	0.238239 	0.259931 	0.248755 	0.261681 	0.272241 	0.383821 	0.397901 	0.428268 	0.452866 	0.092235 	0.125533 	0.090192 	0.308331 	0.509204 	0.517771 	0.119175 	0.304732 	0.291472 	0.145798 	0.144871 	0.186490 	0.093925 	0.301540 	0.344201 	0.320650 	0.267083 	0.254391 	0.274887 	0.369167 	0.350343 	0.298719 	0.369196 	0.338699 	0.373755 	0.320223 	0.218849 	0.252464 	0.284812 	0.399528 	
0.147162 	0.178134 	0.136721 	0.151121 	0.141488 	0.134221 	0.155307 	0.194569 	0.188015 	0.177378 	0.186021 	0.112917 	0.153132 	0.123493 	0.113435 	0.119027 	0.189749 	0.182012 	0.342203 	0.311258 	0.394590 	0.150276 	0.032565 	0.107766 	0.000000 	0.147086 	0.146257 	0.112020 	0.168503 	0.175380 	0.206794 	0.133146 	0.163734 	0.145137 	0.158064 	0.212284 	0.287807 	0.301679 	0.333135 	0.359875 	0.195246 	0.210809 	0.197730 	0.202616 	0.422923 	0.444962 	0.049455 	0.219356 	0.208493 	0.038630 	0.046131 	0.085791 	0.146613 	0.209737 	0.252413 	0.224890 	0.178641 	0.160580 	0.181645 	0.294405 	0.268063 	0.218366 	0.284742 	0.256489 	0.291320 	0.238660 	0.150846 	0.146065 	0.177078 	0.291805 	
0.139847 	0.063241 	0.133646 	0.143915 	0.147031 	0.102250 	0.171347 	0.137419 	0.131974 	0.247714 	0.093511 	0.067315 	0.080071 	0.226003 	0.231409 	0.169437 	0.206108 	0.184912 	0.350322 	0.318884 	0.398209 	0.172225 	0.127483 	0.127861 	0.147086 	0.000000 	0.009091 	0.049759 	0.239519 	0.242279 	0.253497 	0.222491 	0.215962 	0.225765 	0.236469 	0.174708 	0.324682 	0.338196 	0.364318 	0.383328 	0.198732 	0.246966 	0.166087 	0.285370 	0.425954 	0.417526 	0.191033 	0.234265 	0.219198 	0.176108 	0.145493 	0.171469 	0.045972 	0.242319 	0.280065 	0.266844 	0.207373 	0.206714 	0.222363 	0.277903 	0.270345 	0.221663 	0.290759 	0.259687 	0.292050 	0.242229 	0.297276 	0.270064 	0.281693 	0.387350 	
0.147358 	0.072153 	0.140834 	0.151502 	0.154157 	0.109831 	0.178485 	0.128343 	0.122886 	0.253415 	0.084802 	0.060161 	0.071008 	0.229739 	0.234191 	0.174996 	0.213654 	0.192711 	0.358751 	0.327252 	0.406815 	0.164216 	0.124990 	0.120776 	0.146257 	0.009091 	0.000000 	0.054976 	0.245112 	0.248096 	0.260293 	0.226947 	0.222180 	0.230728 	0.241662 	0.183508 	0.332211 	0.345783 	0.372154 	0.391435 	0.190017 	0.238736 	0.157032 	0.290731 	0.434605 	0.426569 	0.188923 	0.242079 	0.227043 	0.176674 	0.147520 	0.175226 	0.036893 	0.249580 	0.287719 	0.273915 	0.214474 	0.213090 	0.229140 	0.286672 	0.278695 	0.229751 	0.299085 	0.267973 	0.300508 	0.250425 	0.295700 	0.272684 	0.285775 	0.392459 	
0.096450 	0.066772 	0.088645 	0.100898 	0.101576 	0.060460 	0.125733 	0.170356 	0.164089 	0.198443 	0.134128 	0.080284 	0.111596 	0.176806 	0.183545 	0.120020 	0.162179 	0.142651 	0.311947 	0.280061 	0.361593 	0.182017 	0.101780 	0.131703 	0.112020 	0.049759 	0.054976 	0.000000 	0.190137 	0.193147 	0.206381 	0.172793 	0.167484 	0.176022 	0.186802 	0.143338 	0.280215 	0.293984 	0.321387 	0.342117 	0.216748 	0.257093 	0.193076 	0.235803 	0.389816 	0.389730 	0.160203 	0.191688 	0.176918 	0.134621 	0.100058 	0.122357 	0.082187 	0.196877 	0.236355 	0.220607 	0.161418 	0.158578 	0.175251 	0.244306 	0.231638 	0.181089 	0.251701 	0.220459 	0.254275 	0.202357 	0.262206 	0.222376 	0.232162 	0.337659 	
0.114246 	0.220399 	0.114446 	0.112637 	0.102343 	0.145737 	0.083527 	0.344758 	0.338020 	0.009056 	0.319161 	0.250440 	0.290842 	0.057840 	0.083556 	0.070117 	0.078095 	0.094850 	0.188647 	0.161671 	0.239709 	0.317404 	0.196423 	0.270685 	0.168503 	0.239519 	0.245112 	0.190137 	0.000000 	0.008209 	0.047501 	0.039201 	0.031223 	0.024459 	0.013518 	0.148001 	0.123055 	0.136296 	0.168267 	0.196860 	0.361736 	0.379099 	0.356771 	0.046508 	0.266758 	0.307971 	0.193180 	0.088788 	0.089441 	0.138837 	0.125982 	0.084235 	0.268259 	0.063923 	0.097514 	0.064741 	0.061339 	0.041455 	0.044841 	0.169476 	0.131891 	0.101962 	0.141048 	0.122970 	0.150874 	0.111545 	0.224260 	0.098705 	0.066093 	0.148981 	
0.114120 	0.221071 	0.115078 	0.112198 	0.102566 	0.146850 	0.082454 	0.349696 	0.342967 	0.006740 	0.323208 	0.255159 	0.295288 	0.066046 	0.091754 	0.073362 	0.073428 	0.091521 	0.180439 	0.153496 	0.231517 	0.323834 	0.202856 	0.276740 	0.175380 	0.242279 	0.248096 	0.193147 	0.008209 	0.000000 	0.039366 	0.047278 	0.029475 	0.032367 	0.021714 	0.144347 	0.115154 	0.128484 	0.160435 	0.188903 	0.368029 	0.386107 	0.362312 	0.046060 	0.258592 	0.299891 	0.200904 	0.082010 	0.083579 	0.146343 	0.132296 	0.090537 	0.272065 	0.056512 	0.089331 	0.056532 	0.057259 	0.040004 	0.039612 	0.162070 	0.124220 	0.095930 	0.133046 	0.115496 	0.142945 	0.104573 	0.232383 	0.106155 	0.071384 	0.147824 	
0.115934 	0.222742 	0.120341 	0.112684 	0.106893 	0.152675 	0.082924 	0.370438 	0.363788 	0.042612 	0.339771 	0.275517 	0.313980 	0.105049 	0.130988 	0.093288 	0.056475 	0.079511 	0.141689 	0.114204 	0.193230 	0.352138 	0.231896 	0.303391 	0.206794 	0.253497 	0.260293 	0.206381 	0.047501 	0.039366 	0.000000 	0.085611 	0.043546 	0.070443 	0.061007 	0.127008 	0.081081 	0.095043 	0.126345 	0.153414 	0.395476 	0.417240 	0.385981 	0.065759 	0.220676 	0.260551 	0.236436 	0.050488 	0.057845 	0.181035 	0.161733 	0.121027 	0.287897 	0.023048 	0.050107 	0.018307 	0.047550 	0.049493 	0.031154 	0.125159 	0.086344 	0.068098 	0.093881 	0.078649 	0.103985 	0.070713 	0.271749 	0.144475 	0.104975 	0.154218 	
0.115254 	0.213661 	0.111854 	0.115212 	0.102653 	0.139054 	0.091640 	0.316831 	0.310083 	0.046959 	0.295360 	0.224089 	0.265419 	0.020304 	0.046619 	0.059796 	0.101511 	0.111551 	0.227276 	0.199578 	0.278613 	0.283234 	0.162784 	0.238239 	0.133146 	0.222491 	0.226947 	0.172793 	0.039201 	0.047278 	0.085611 	0.000000 	0.053590 	0.015170 	0.026415 	0.163532 	0.162186 	0.175328 	0.207311 	0.236027 	0.328013 	0.342623 	0.326184 	0.070125 	0.305800 	0.344775 	0.154568 	0.120064 	0.116922 	0.101081 	0.093904 	0.054121 	0.245967 	0.098591 	0.135668 	0.103414 	0.084206 	0.059249 	0.073701 	0.202412 	0.166568 	0.129634 	0.177614 	0.156721 	0.186919 	0.143083 	0.187832 	0.071486 	0.060180 	0.167073 	
0.084845 	0.192149 	0.086333 	0.082803 	0.073537 	0.118461 	0.052979 	0.328421 	0.321737 	0.036103 	0.299466 	0.233508 	0.272681 	0.073799 	0.099921 	0.050382 	0.049189 	0.063918 	0.180778 	0.151200 	0.233003 	0.308593 	0.188389 	0.259931 	0.163734 	0.215962 	0.222180 	0.167484 	0.031223 	0.029475 	0.043546 	0.053590 	0.000000 	0.040276 	0.038724 	0.117169 	0.124527 	0.138530 	0.169646 	0.196141 	0.351974 	0.373894 	0.343094 	0.075516 	0.260967 	0.293693 	0.195456 	0.066732 	0.063464 	0.139736 	0.118372 	0.078200 	0.247859 	0.048031 	0.089393 	0.061306 	0.031802 	0.010530 	0.020653 	0.149156 	0.114348 	0.076203 	0.127134 	0.104018 	0.135710 	0.089672 	0.240598 	0.122970 	0.096310 	0.176837 	
